Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
1	 0.000884	 0.000617	 0.000170	 0.000000	 0.000045	0.000884	 0.000617	 0.000170	 0.000000	 0.000045
2	 0.003645	 0.003225	 0.000175	 0.000000	 0.000171	0.004529	 0.003842	 0.000345	 0.000000	 0.000216
3	 0.003648	 0.003558	 0.000043	 0.000000	 0.000018	0.008177	 0.007400	 0.000388	 0.000000	 0.000234
4	 0.003888	 0.003794	 0.000052	 0.000000	 0.000018	0.012065	 0.011194	 0.000440	 0.000000	 0.000252
5	 0.003465	 0.003317	 0.000080	 0.000000	 0.000033	0.015530	 0.014511	 0.000520	 0.000000	 0.000285
6	 0.003624	 0.003501	 0.000050	 0.000000	 0.000040	0.019154	 0.018012	 0.000570	 0.000000	 0.000325
7	 0.004069	 0.003833	 0.000105	 0.000000	 0.000082	0.023223	 0.021845	 0.000675	 0.000000	 0.000407
8	 0.003765	 0.003655	 0.000057	 0.000000	 0.000023	0.026988	 0.025500	 0.000732	 0.000000	 0.000430
9	 0.004290	 0.004119	 0.000092	 0.000000	 0.000040	0.031278	 0.029619	 0.000824	 0.000000	 0.000470
10	 0.003816	 0.003682	 0.000069	 0.000000	 0.000028	0.035094	 0.033301	 0.000893	 0.000000	 0.000498
11	 0.003975	 0.003792	 0.000093	 0.000000	 0.000040	0.039069	 0.037093	 0.000986	 0.000000	 0.000538
12	 0.004290	 0.004173	 0.000051	 0.000000	 0.000028	0.043359	 0.041266	 0.001037	 0.000000	 0.000566
13	 0.003828	 0.003641	 0.000097	 0.000000	 0.000044	0.047187	 0.044907	 0.001134	 0.000000	 0.000610
14	 0.004048	 0.003944	 0.000045	 0.000000	 0.000026	0.051235	 0.048851	 0.001179	 0.000000	 0.000636
15	 0.003988	 0.003799	 0.000106	 0.000000	 0.000043	0.055223	 0.052650	 0.001285	 0.000000	 0.000679
16	 0.003580	 0.003458	 0.000064	 0.000000	 0.000028	0.058803	 0.056108	 0.001349	 0.000000	 0.000707
17	 0.004726	 0.004573	 0.000077	 0.000000	 0.000047	0.063529	 0.060681	 0.001426	 0.000000	 0.000754
18	 0.004027	 0.003901	 0.000060	 0.000000	 0.000028	0.067556	 0.064582	 0.001486	 0.000000	 0.000782
19	 0.004554	 0.004370	 0.000090	 0.000000	 0.000049	0.072110	 0.068952	 0.001576	 0.000000	 0.000831
20	 0.004342	 0.004193	 0.000080	 0.000000	 0.000029	0.076452	 0.073145	 0.001656	 0.000000	 0.000860
21	 0.004103	 0.003932	 0.000094	 0.000000	 0.000046	0.080555	 0.077077	 0.001750	 0.000000	 0.000906
22	 0.004542	 0.004424	 0.000061	 0.000000	 0.000025	0.085097	 0.081501	 0.001811	 0.000000	 0.000931
