Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
1	 0.001255	 0.000918	 0.000226	 0.000000	 0.000056	0.001255	 0.000918	 0.000226	 0.000000	 0.000056
2	 0.003707	 0.003482	 0.000123	 0.000000	 0.000048	0.004962	 0.004400	 0.000349	 0.000000	 0.000104
3	 0.003334	 0.003236	 0.000046	 0.000000	 0.000019	0.008296	 0.007636	 0.000395	 0.000000	 0.000123
4	 0.003714	 0.003613	 0.000053	 0.000000	 0.000018	0.012010	 0.011249	 0.000448	 0.000000	 0.000141
5	 0.004035	 0.003780	 0.000134	 0.000000	 0.000073	0.016045	 0.015029	 0.000582	 0.000000	 0.000214
6	 0.004171	 0.004053	 0.000044	 0.000000	 0.000034	0.020216	 0.019082	 0.000626	 0.000000	 0.000248
7	 0.003776	 0.003650	 0.000069	 0.000000	 0.000023	0.023992	 0.022732	 0.000695	 0.000000	 0.000271
8	 0.003941	 0.003779	 0.000088	 0.000000	 0.000037	0.027933	 0.026511	 0.000783	 0.000000	 0.000308
9	 0.004203	 0.004013	 0.000112	 0.000000	 0.000036	0.032136	 0.030524	 0.000895	 0.000000	 0.000344
10	 0.003604	 0.003381	 0.000093	 0.000000	 0.000088	0.035740	 0.033905	 0.000988	 0.000000	 0.000432
11	 0.004245	 0.004066	 0.000094	 0.000000	 0.000032	0.039985	 0.037971	 0.001082	 0.000000	 0.000464
12	 0.003914	 0.003747	 0.000078	 0.000000	 0.000043	0.043899	 0.041718	 0.001160	 0.000000	 0.000507
13	 0.003535	 0.003396	 0.000068	 0.000000	 0.000034	0.047434	 0.045114	 0.001228	 0.000000	 0.000541
14	 0.004084	 0.003917	 0.000090	 0.000000	 0.000041	0.051518	 0.049031	 0.001318	 0.000000	 0.000582
15	 0.003895	 0.003761	 0.000063	 0.000000	 0.000027	0.055413	 0.052792	 0.001381	 0.000000	 0.000609
16	 0.004038	 0.003900	 0.000072	 0.000000	 0.000028	0.059451	 0.056692	 0.001453	 0.000000	 0.000637
17	 0.004152	 0.003976	 0.000092	 0.000000	 0.000048	0.063603	 0.060668	 0.001545	 0.000000	 0.000685
18	 0.004016	 0.003913	 0.000048	 0.000000	 0.000025	0.067619	 0.064581	 0.001593	 0.000000	 0.000710
19	 0.003871	 0.003718	 0.000078	 0.000000	 0.000041	0.071490	 0.068299	 0.001671	 0.000000	 0.000751
20	 0.004168	 0.004058	 0.000045	 0.000000	 0.000032	0.075658	 0.072357	 0.001716	 0.000000	 0.000783
21	 0.004740	 0.004538	 0.000109	 0.000000	 0.000054	0.080398	 0.076895	 0.001825	 0.000000	 0.000837
