Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
1	 0.000865	 0.000596	 0.000128	 0.000000	 0.000103	0.000865	 0.000596	 0.000128	 0.000000	 0.000103
2	 0.004727	 0.004398	 0.000188	 0.000000	 0.000063	0.005592	 0.004994	 0.000316	 0.000000	 0.000166
3	 0.003691	 0.003598	 0.000044	 0.000000	 0.000017	0.009283	 0.008592	 0.000360	 0.000000	 0.000183
4	 0.003698	 0.003598	 0.000053	 0.000000	 0.000016	0.012981	 0.012190	 0.000413	 0.000000	 0.000199
5	 0.003982	 0.003787	 0.000115	 0.000000	 0.000038	0.016963	 0.015977	 0.000528	 0.000000	 0.000237
6	 0.003886	 0.003769	 0.000044	 0.000000	 0.000034	0.020849	 0.019746	 0.000572	 0.000000	 0.000271
7	 0.003534	 0.003417	 0.000066	 0.000000	 0.000022	0.024383	 0.023163	 0.000638	 0.000000	 0.000293
8	 0.003881	 0.003714	 0.000089	 0.000000	 0.000036	0.028264	 0.026877	 0.000727	 0.000000	 0.000329
9	 0.004159	 0.003956	 0.000123	 0.000000	 0.000038	0.032423	 0.030833	 0.000850	 0.000000	 0.000367
10	 0.003525	 0.003297	 0.000094	 0.000000	 0.000095	0.035948	 0.034130	 0.000944	 0.000000	 0.000462
11	 0.003949	 0.003766	 0.000107	 0.000000	 0.000037	0.039897	 0.037896	 0.001051	 0.000000	 0.000499
12	 0.003547	 0.003378	 0.000079	 0.000000	 0.000042	0.043444	 0.041274	 0.001130	 0.000000	 0.000541
13	 0.004239	 0.004112	 0.000068	 0.000000	 0.000025	0.047683	 0.045386	 0.001198	 0.000000	 0.000566
14	 0.004012	 0.003845	 0.000091	 0.000000	 0.000038	0.051695	 0.049231	 0.001289	 0.000000	 0.000604
15	 0.004039	 0.003863	 0.000093	 0.000000	 0.000039	0.055734	 0.053094	 0.001382	 0.000000	 0.000643
16	 0.004289	 0.004117	 0.000089	 0.000000	 0.000039	0.060023	 0.057211	 0.001471	 0.000000	 0.000682
17	 0.004258	 0.004132	 0.000057	 0.000000	 0.000032	0.064281	 0.061343	 0.001528	 0.000000	 0.000714
