Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
1	 0.000606	 0.000429	 0.000121	 0.000000	 0.000026	0.000606	 0.000429	 0.000121	 0.000000	 0.000026
2	 0.004153	 0.003910	 0.000097	 0.000000	 0.000101	0.004759	 0.004339	 0.000218	 0.000000	 0.000127
3	 0.004337	 0.004243	 0.000045	 0.000000	 0.000018	0.009096	 0.008582	 0.000263	 0.000000	 0.000145
4	 0.004055	 0.003951	 0.000054	 0.000000	 0.000018	0.013151	 0.012533	 0.000317	 0.000000	 0.000163
5	 0.004229	 0.003979	 0.000148	 0.000000	 0.000054	0.017380	 0.016512	 0.000465	 0.000000	 0.000217
6	 0.003416	 0.003304	 0.000047	 0.000000	 0.000036	0.020796	 0.019816	 0.000512	 0.000000	 0.000253
7	 0.005158	 0.004872	 0.000104	 0.000000	 0.000124	0.025954	 0.024688	 0.000616	 0.000000	 0.000377
8	 0.003948	 0.003770	 0.000093	 0.000000	 0.000035	0.029902	 0.028458	 0.000709	 0.000000	 0.000412
9	 0.004496	 0.004230	 0.000158	 0.000000	 0.000055	0.034398	 0.032688	 0.000867	 0.000000	 0.000467
10	 0.003584	 0.003449	 0.000072	 0.000000	 0.000028	0.037982	 0.036137	 0.000939	 0.000000	 0.000495
11	 0.004601	 0.004423	 0.000095	 0.000000	 0.000041	0.042583	 0.040560	 0.001034	 0.000000	 0.000536
12	 0.005202	 0.005076	 0.000060	 0.000000	 0.000028	0.047785	 0.045636	 0.001094	 0.000000	 0.000564
13	 0.004313	 0.004096	 0.000116	 0.000000	 0.000047	0.052098	 0.049732	 0.001210	 0.000000	 0.000611
14	 0.004021	 0.003862	 0.000072	 0.000000	 0.000031	0.056119	 0.053594	 0.001282	 0.000000	 0.000642
15	 0.004922	 0.004737	 0.000105	 0.000000	 0.000040	0.061041	 0.058331	 0.001387	 0.000000	 0.000682
16	 0.004343	 0.004207	 0.000070	 0.000000	 0.000029	0.065384	 0.062538	 0.001457	 0.000000	 0.000711
17	 0.005602	 0.005371	 0.000116	 0.000000	 0.000067	0.070986	 0.067909	 0.001573	 0.000000	 0.000778
18	 0.005106	 0.004959	 0.000080	 0.000000	 0.000031	0.076092	 0.072868	 0.001653	 0.000000	 0.000809
19	 0.005103	 0.004936	 0.000087	 0.000000	 0.000041	0.081195	 0.077804	 0.001740	 0.000000	 0.000850
20	 0.004603	 0.004443	 0.000086	 0.000000	 0.000037	0.085798	 0.082247	 0.001826	 0.000000	 0.000887
21	 0.004709	 0.004543	 0.000090	 0.000000	 0.000045	0.090507	 0.086790	 0.001916	 0.000000	 0.000932
22	 0.003951	 0.003818	 0.000065	 0.000000	 0.000032	0.094458	 0.090608	 0.001981	 0.000000	 0.000964
23	 0.005208	 0.005007	 0.000107	 0.000000	 0.000055	0.099666	 0.095615	 0.002088	 0.000000	 0.001019
24	 0.006254	 0.006136	 0.000055	 0.000000	 0.000033	0.105920	 0.101751	 0.002143	 0.000000	 0.001052
25	 0.005807	 0.005627	 0.000086	 0.000000	 0.000051	0.111727	 0.107378	 0.002229	 0.000000	 0.001103
26	 0.004754	 0.004605	 0.000076	 0.000000	 0.000036	0.116481	 0.111983	 0.002305	 0.000000	 0.001139
27	 0.004739	 0.004578	 0.000084	 0.000000	 0.000042	0.121220	 0.116561	 0.002389	 0.000000	 0.001181
