Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
1	 0.000882	 0.000557	 0.000145	 0.000000	 0.000084	0.000882	 0.000557	 0.000145	 0.000000	 0.000084
2	 0.006406	 0.006187	 0.000085	 0.000000	 0.000063	0.007288	 0.006744	 0.000230	 0.000000	 0.000147
3	 0.005111	 0.005034	 0.000032	 0.000000	 0.000023	0.012399	 0.011778	 0.000262	 0.000000	 0.000170
4	 0.004939	 0.004799	 0.000076	 0.000000	 0.000034	0.017338	 0.016577	 0.000338	 0.000000	 0.000204
5	 0.005189	 0.004944	 0.000041	 0.000000	 0.000131	0.022527	 0.021521	 0.000379	 0.000000	 0.000335
6	 0.007168	 0.007060	 0.000053	 0.000000	 0.000028	0.029695	 0.028581	 0.000432	 0.000000	 0.000363
7	 0.005848	 0.005751	 0.000039	 0.000000	 0.000031	0.035543	 0.034332	 0.000471	 0.000000	 0.000394
8	 0.005822	 0.005690	 0.000070	 0.000000	 0.000034	0.041365	 0.040022	 0.000541	 0.000000	 0.000428
9	 0.005368	 0.005264	 0.000057	 0.000000	 0.000025	0.046733	 0.045286	 0.000598	 0.000000	 0.000453
10	 0.005993	 0.005876	 0.000052	 0.000000	 0.000032	0.052726	 0.051162	 0.000650	 0.000000	 0.000485
11	 0.005498	 0.005409	 0.000039	 0.000000	 0.000023	0.058224	 0.056571	 0.000689	 0.000000	 0.000508
12	 0.005571	 0.005499	 0.000031	 0.000000	 0.000021	0.063795	 0.062070	 0.000720	 0.000000	 0.000529
13	 0.004593	 0.004491	 0.000050	 0.000000	 0.000031	0.068388	 0.066561	 0.000770	 0.000000	 0.000560
14	 0.005473	 0.005405	 0.000030	 0.000000	 0.000022	0.073861	 0.071966	 0.000800	 0.000000	 0.000582
15	 0.004782	 0.004691	 0.000041	 0.000000	 0.000031	0.078643	 0.076657	 0.000841	 0.000000	 0.000613
16	 0.005236	 0.005166	 0.000031	 0.000000	 0.000020	0.083879	 0.081823	 0.000872	 0.000000	 0.000633
17	 0.004625	 0.004526	 0.000047	 0.000000	 0.000032	0.088504	 0.086349	 0.000919	 0.000000	 0.000665
18	 0.005452	 0.005385	 0.000030	 0.000000	 0.000019	0.093956	 0.091734	 0.000949	 0.000000	 0.000684
19	 0.004681	 0.004577	 0.000050	 0.000000	 0.000032	0.098637	 0.096311	 0.000999	 0.000000	 0.000716
20	 0.005126	 0.005051	 0.000029	 0.000000	 0.000022	0.103763	 0.101362	 0.001028	 0.000000	 0.000738
21	 0.004534	 0.004472	 0.000023	 0.000000	 0.000022	0.108297	 0.105834	 0.001051	 0.000000	 0.000760
22	 0.004848	 0.004758	 0.000038	 0.000000	 0.000033	0.113145	 0.110592	 0.001089	 0.000000	 0.000793
23	 0.004546	 0.004475	 0.000027	 0.000000	 0.000027	0.117691	 0.115067	 0.001116	 0.000000	 0.000820
24	 0.004780	 0.004672	 0.000052	 0.000000	 0.000035	0.122471	 0.119739	 0.001168	 0.000000	 0.000855
25	 0.004751	 0.004676	 0.000031	 0.000000	 0.000024	0.127222	 0.124415	 0.001199	 0.000000	 0.000879
26	 0.005002	 0.004868	 0.000063	 0.000000	 0.000049	0.132224	 0.129283	 0.001262	 0.000000	 0.000928
27	 0.005075	 0.005005	 0.000021	 0.000000	 0.000023	0.137299	 0.134288	 0.001283	 0.000000	 0.000951
28	 0.004570	 0.004508	 0.000021	 0.000000	 0.000025	0.141869	 0.138796	 0.001304	 0.000000	 0.000976
29	 0.004748	 0.004636	 0.000055	 0.000000	 0.000036	0.146617	 0.143432	 0.001359	 0.000000	 0.001012
30	 0.004451	 0.004379	 0.000031	 0.000000	 0.000025	0.151068	 0.147811	 0.001390	 0.000000	 0.001037
31	 0.004965	 0.004871	 0.000038	 0.000000	 0.000037	0.156033	 0.152682	 0.001428	 0.000000	 0.001074
32	 0.004749	 0.004688	 0.000019	 0.000000	 0.000023	0.160782	 0.157370	 0.001447	 0.000000	 0.001097
33	 0.004415	 0.004325	 0.000035	 0.000000	 0.000033	0.165197	 0.161695	 0.001482	 0.000000	 0.001130
34	 0.004633	 0.004571	 0.000021	 0.000000	 0.000023	0.169830	 0.166266	 0.001503	 0.000000	 0.001153
35	 0.004912	 0.004817	 0.000037	 0.000000	 0.000039	0.174742	 0.171083	 0.001540	 0.000000	 0.001192
36	 0.004892	 0.004820	 0.000030	 0.000000	 0.000025	0.179634	 0.175903	 0.001570	 0.000000	 0.001217
37	 0.005187	 0.005070	 0.000050	 0.000000	 0.000041	0.184821	 0.180973	 0.001620	 0.000000	 0.001258
38	 0.005059	 0.004986	 0.000030	 0.000000	 0.000025	0.189880	 0.185959	 0.001650	 0.000000	 0.001283
39	 0.004472	 0.004365	 0.000046	 0.000000	 0.000037	0.194352	 0.190324	 0.001696	 0.000000	 0.001320
40	 0.005783	 0.005707	 0.000032	 0.000000	 0.000026	0.200135	 0.196031	 0.001728	 0.000000	 0.001346
41	 0.005136	 0.005008	 0.000058	 0.000000	 0.000043	0.205271	 0.201039	 0.001786	 0.000000	 0.001389
42	 0.004690	 0.004626	 0.000020	 0.000000	 0.000025	0.209961	 0.205665	 0.001806	 0.000000	 0.001414
43	 0.004769	 0.004669	 0.000036	 0.000000	 0.000040	0.214730	 0.210334	 0.001842	 0.000000	 0.001454
44	 0.004522	 0.004452	 0.000020	 0.000000	 0.000025	0.219252	 0.214786	 0.001862	 0.000000	 0.001479
45	 0.004658	 0.004591	 0.000022	 0.000000	 0.000027	0.223910	 0.219377	 0.001884	 0.000000	 0.001506
46	 0.004715	 0.004618	 0.000034	 0.000000	 0.000039	0.228625	 0.223995	 0.001918	 0.000000	 0.001545
47	 0.004756	 0.004679	 0.000032	 0.000000	 0.000026	0.233381	 0.228674	 0.001950	 0.000000	 0.001571
48	 0.005494	 0.005388	 0.000048	 0.000000	 0.000040	0.238875	 0.234062	 0.001998	 0.000000	 0.001611
49	 0.004816	 0.004744	 0.000022	 0.000000	 0.000027	0.243691	 0.238806	 0.002020	 0.000000	 0.001638
50	 0.004512	 0.004442	 0.000022	 0.000000	 0.000028	0.248203	 0.243248	 0.002042	 0.000000	 0.001666
51	 0.004404	 0.004287	 0.000051	 0.000000	 0.000043	0.252607	 0.247535	 0.002093	 0.000000	 0.001709
52	 0.004861	 0.004778	 0.000030	 0.000000	 0.000028	0.257468	 0.252313	 0.002123	 0.000000	 0.001737
53	 0.004956	 0.004887	 0.000022	 0.000000	 0.000027	0.262424	 0.257200	 0.002145	 0.000000	 0.001764
54	 0.005798	 0.005701	 0.000035	 0.000000	 0.000040	0.268222	 0.262901	 0.002180	 0.000000	 0.001804
55	 0.005290	 0.005225	 0.000019	 0.000000	 0.000026	0.273512	 0.268126	 0.002199	 0.000000	 0.001830
56	 0.005551	 0.005434	 0.000050	 0.000000	 0.000044	0.279063	 0.273560	 0.002249	 0.000000	 0.001874
57	 0.005535	 0.005450	 0.000032	 0.000000	 0.000029	0.284598	 0.279010	 0.002281	 0.000000	 0.001903
58	 0.005386	 0.005242	 0.000069	 0.000000	 0.000053	0.289984	 0.284252	 0.002350	 0.000000	 0.001956
59	 0.004807	 0.004732	 0.000030	 0.000000	 0.000029	0.294791	 0.288984	 0.002380	 0.000000	 0.001985
