Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
1	 0.000842	 0.000585	 0.000131	 0.000000	 0.000076	0.000842	 0.000585	 0.000131	 0.000000	 0.000076
2	 0.003396	 0.003145	 0.000095	 0.000000	 0.000107	0.004238	 0.003730	 0.000226	 0.000000	 0.000183
3	 0.003251	 0.003161	 0.000040	 0.000000	 0.000017	0.007489	 0.006891	 0.000266	 0.000000	 0.000200
4	 0.003678	 0.003573	 0.000060	 0.000000	 0.000019	0.011167	 0.010464	 0.000326	 0.000000	 0.000219
5	 0.003684	 0.003534	 0.000082	 0.000000	 0.000035	0.014851	 0.013998	 0.000408	 0.000000	 0.000254
6	 0.003632	 0.003517	 0.000044	 0.000000	 0.000036	0.018483	 0.017515	 0.000452	 0.000000	 0.000290
7	 0.003433	 0.003318	 0.000061	 0.000000	 0.000020	0.021916	 0.020833	 0.000513	 0.000000	 0.000310
8	 0.003812	 0.003710	 0.000045	 0.000000	 0.000030	0.025728	 0.024543	 0.000558	 0.000000	 0.000340
9	 0.004110	 0.003970	 0.000075	 0.000000	 0.000037	0.029838	 0.028513	 0.000633	 0.000000	 0.000377
10	 0.003372	 0.003296	 0.000033	 0.000000	 0.000020	0.033210	 0.031809	 0.000666	 0.000000	 0.000397
11	 0.003447	 0.003316	 0.000060	 0.000000	 0.000038	0.036657	 0.035125	 0.000726	 0.000000	 0.000435
12	 0.003305	 0.003227	 0.000033	 0.000000	 0.000020	0.039962	 0.038352	 0.000759	 0.000000	 0.000455
13	 0.003659	 0.003503	 0.000087	 0.000000	 0.000038	0.043621	 0.041855	 0.000846	 0.000000	 0.000493
14	 0.003869	 0.003790	 0.000033	 0.000000	 0.000022	0.047490	 0.045645	 0.000879	 0.000000	 0.000515
15	 0.004614	 0.004466	 0.000076	 0.000000	 0.000037	0.052104	 0.050111	 0.000955	 0.000000	 0.000552
16	 0.003773	 0.003677	 0.000050	 0.000000	 0.000022	0.055877	 0.053788	 0.001005	 0.000000	 0.000574
17	 0.003334	 0.003206	 0.000060	 0.000000	 0.000037	0.059211	 0.056994	 0.001065	 0.000000	 0.000611
18	 0.003822	 0.003723	 0.000050	 0.000000	 0.000022	0.063033	 0.060717	 0.001115	 0.000000	 0.000633
19	 0.003226	 0.003095	 0.000061	 0.000000	 0.000039	0.066259	 0.063812	 0.001176	 0.000000	 0.000672
20	 0.003621	 0.003522	 0.000053	 0.000000	 0.000021	0.069880	 0.067334	 0.001229	 0.000000	 0.000693
21	 0.004006	 0.003860	 0.000077	 0.000000	 0.000040	0.073886	 0.071194	 0.001306	 0.000000	 0.000733
22	 0.003976	 0.003875	 0.000050	 0.000000	 0.000023	0.077862	 0.075069	 0.001356	 0.000000	 0.000756
23	 0.004094	 0.003940	 0.000078	 0.000000	 0.000041	0.081956	 0.079009	 0.001434	 0.000000	 0.000797
24	 0.003724	 0.003627	 0.000052	 0.000000	 0.000021	0.085680	 0.082636	 0.001486	 0.000000	 0.000818
25	 0.003726	 0.003575	 0.000083	 0.000000	 0.000041	0.089406	 0.086211	 0.001569	 0.000000	 0.000859
26	 0.003285	 0.003192	 0.000042	 0.000000	 0.000022	0.092691	 0.089403	 0.001611	 0.000000	 0.000881
27	 0.003712	 0.003581	 0.000060	 0.000000	 0.000039	0.096403	 0.092984	 0.001671	 0.000000	 0.000920
28	 0.003557	 0.003459	 0.000047	 0.000000	 0.000025	0.099960	 0.096443	 0.001718	 0.000000	 0.000945
29	 0.003410	 0.003267	 0.000074	 0.000000	 0.000042	0.103370	 0.099710	 0.001792	 0.000000	 0.000987
30	 0.003914	 0.003818	 0.000046	 0.000000	 0.000024	0.107284	 0.103528	 0.001838	 0.000000	 0.001011
31	 0.003618	 0.003469	 0.000071	 0.000000	 0.000042	0.110902	 0.106997	 0.001909	 0.000000	 0.001053
32	 0.003751	 0.003669	 0.000032	 0.000000	 0.000023	0.114653	 0.110666	 0.001941	 0.000000	 0.001076
33	 0.003590	 0.003432	 0.000083	 0.000000	 0.000042	0.118243	 0.114098	 0.002024	 0.000000	 0.001118
34	 0.003970	 0.003886	 0.000035	 0.000000	 0.000024	0.122213	 0.117984	 0.002059	 0.000000	 0.001142
35	 0.004257	 0.004121	 0.000059	 0.000000	 0.000043	0.126470	 0.122105	 0.002118	 0.000000	 0.001185
