Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
1	 0.000647	 0.000426	 0.000120	 0.000000	 0.000072	0.000647	 0.000426	 0.000120	 0.000000	 0.000072
2	 0.003799	 0.003622	 0.000098	 0.000000	 0.000036	0.004446	 0.004048	 0.000218	 0.000000	 0.000108
3	 0.003483	 0.003391	 0.000045	 0.000000	 0.000018	0.007929	 0.007439	 0.000263	 0.000000	 0.000126
4	 0.003604	 0.003507	 0.000054	 0.000000	 0.000015	0.011533	 0.010946	 0.000317	 0.000000	 0.000141
5	 0.003602	 0.003444	 0.000077	 0.000000	 0.000047	0.015135	 0.014390	 0.000394	 0.000000	 0.000188
6	 0.004046	 0.003917	 0.000051	 0.000000	 0.000040	0.019181	 0.018307	 0.000445	 0.000000	 0.000228
7	 0.004148	 0.003790	 0.000200	 0.000000	 0.000076	0.023329	 0.022097	 0.000645	 0.000000	 0.000304
8	 0.003388	 0.003213	 0.000069	 0.000000	 0.000059	0.026717	 0.025310	 0.000714	 0.000000	 0.000363
9	 0.003304	 0.003105	 0.000112	 0.000000	 0.000041	0.030021	 0.028415	 0.000826	 0.000000	 0.000404
10	 0.003763	 0.003620	 0.000069	 0.000000	 0.000038	0.033784	 0.032035	 0.000895	 0.000000	 0.000442
11	 0.004684	 0.004292	 0.000169	 0.000000	 0.000167	0.038468	 0.036327	 0.001064	 0.000000	 0.000609
12	 0.003492	 0.003364	 0.000054	 0.000000	 0.000028	0.041960	 0.039691	 0.001118	 0.000000	 0.000637
13	 0.003302	 0.003158	 0.000075	 0.000000	 0.000027	0.045262	 0.042849	 0.001193	 0.000000	 0.000664
14	 0.003948	 0.003688	 0.000133	 0.000000	 0.000063	0.049210	 0.046537	 0.001326	 0.000000	 0.000727
15	 0.003512	 0.003354	 0.000081	 0.000000	 0.000030	0.052722	 0.049891	 0.001407	 0.000000	 0.000757
16	 0.003489	 0.003346	 0.000073	 0.000000	 0.000030	0.056211	 0.053237	 0.001480	 0.000000	 0.000787
17	 0.003813	 0.003657	 0.000079	 0.000000	 0.000042	0.060024	 0.056894	 0.001559	 0.000000	 0.000829
18	 0.003413	 0.003320	 0.000035	 0.000000	 0.000034	0.063437	 0.060214	 0.001594	 0.000000	 0.000863
19	 0.003713	 0.003535	 0.000090	 0.000000	 0.000044	0.067150	 0.063749	 0.001684	 0.000000	 0.000907
20	 0.003991	 0.003861	 0.000065	 0.000000	 0.000028	0.071141	 0.067610	 0.001749	 0.000000	 0.000935
