1.237140	310
1.075824	274
0.985671	259
2.375058	525
1.468350	354
1.446060	363
0.998898	259
1.077903	259
1.028552	258
1.290006	330
1.159356	280
1.446462	312
1.070413	259
1.001039	259
1.281700	297
1.060528	259
1.514191	331
1.295245	310
1.033977	261
1.068308	270
1.266274	316
1.007571	259
1.122493	259
1.090348	279
0.981549	258
0.990410	259
1.186410	295
1.604398	380
1.770287	393
1.026485	259
0.405455	13038
0.393287	13039
Total Time for Compromise Solve: 0.008101
