Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
1	 0.000707	 0.000467	 0.000130	 0.000000	 0.000077	0.000707	 0.000467	 0.000130	 0.000000	 0.000077
2	 0.003376	 0.003184	 0.000109	 0.000000	 0.000040	0.004083	 0.003651	 0.000239	 0.000000	 0.000117
3	 0.003248	 0.003153	 0.000044	 0.000000	 0.000017	0.007331	 0.006804	 0.000283	 0.000000	 0.000134
4	 0.003531	 0.003435	 0.000054	 0.000000	 0.000017	0.010862	 0.010239	 0.000337	 0.000000	 0.000151
5	 0.003748	 0.003588	 0.000079	 0.000000	 0.000046	0.014610	 0.013827	 0.000416	 0.000000	 0.000197
6	 0.003972	 0.003842	 0.000046	 0.000000	 0.000039	0.018582	 0.017669	 0.000462	 0.000000	 0.000236
7	 0.004241	 0.004113	 0.000073	 0.000000	 0.000024	0.022823	 0.021782	 0.000535	 0.000000	 0.000260
8	 0.004126	 0.003964	 0.000089	 0.000000	 0.000039	0.026949	 0.025746	 0.000624	 0.000000	 0.000299
9	 0.004236	 0.004101	 0.000076	 0.000000	 0.000024	0.031185	 0.029847	 0.000700	 0.000000	 0.000323
10	 0.003838	 0.003633	 0.000107	 0.000000	 0.000056	0.035023	 0.033480	 0.000807	 0.000000	 0.000379
11	 0.003887	 0.003767	 0.000061	 0.000000	 0.000025	0.038910	 0.037247	 0.000868	 0.000000	 0.000404
12	 0.003958	 0.003707	 0.000122	 0.000000	 0.000074	0.042868	 0.040954	 0.000990	 0.000000	 0.000478
13	 0.003120	 0.002997	 0.000069	 0.000000	 0.000025	0.045988	 0.043951	 0.001059	 0.000000	 0.000503
14	 0.004093	 0.003916	 0.000099	 0.000000	 0.000044	0.050081	 0.047867	 0.001158	 0.000000	 0.000547
15	 0.003595	 0.003477	 0.000057	 0.000000	 0.000025	0.053676	 0.051344	 0.001215	 0.000000	 0.000572
16	 0.004329	 0.004064	 0.000152	 0.000000	 0.000062	0.058005	 0.055408	 0.001367	 0.000000	 0.000634
17	 0.003923	 0.003813	 0.000056	 0.000000	 0.000025	0.061928	 0.059221	 0.001423	 0.000000	 0.000659
18	 0.003522	 0.003374	 0.000079	 0.000000	 0.000040	0.065450	 0.062595	 0.001502	 0.000000	 0.000699
19	 0.003262	 0.003182	 0.000032	 0.000000	 0.000021	0.068712	 0.065777	 0.001534	 0.000000	 0.000720
20	 0.004129	 0.003944	 0.000094	 0.000000	 0.000053	0.072841	 0.069721	 0.001628	 0.000000	 0.000773
21	 0.003590	 0.003479	 0.000056	 0.000000	 0.000025	0.076431	 0.073200	 0.001684	 0.000000	 0.000798
22	 0.003507	 0.003372	 0.000067	 0.000000	 0.000040	0.079938	 0.076572	 0.001751	 0.000000	 0.000838
23	 0.003935	 0.003784	 0.000054	 0.000000	 0.000072	0.083873	 0.080356	 0.001805	 0.000000	 0.000910
24	 0.003581	 0.003436	 0.000078	 0.000000	 0.000037	0.087454	 0.083792	 0.001883	 0.000000	 0.000947
25	 0.003660	 0.003564	 0.000047	 0.000000	 0.000025	0.091114	 0.087356	 0.001930	 0.000000	 0.000972
26	 0.003348	 0.003195	 0.000073	 0.000000	 0.000041	0.094462	 0.090551	 0.002003	 0.000000	 0.001013
27	 0.003638	 0.003556	 0.000034	 0.000000	 0.000025	0.098100	 0.094107	 0.002037	 0.000000	 0.001038
28	 0.003609	 0.003484	 0.000057	 0.000000	 0.000041	0.101709	 0.097591	 0.002094	 0.000000	 0.001079
29	 0.004223	 0.004140	 0.000032	 0.000000	 0.000024	0.105932	 0.101731	 0.002126	 0.000000	 0.001103
