Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
1	 0.001020	 0.000706	 0.000224	 0.000000	 0.000043	0.001020	 0.000706	 0.000224	 0.000000	 0.000043
2	 0.003736	 0.003519	 0.000117	 0.000000	 0.000047	0.004756	 0.004225	 0.000341	 0.000000	 0.000090
3	 0.003323	 0.003227	 0.000044	 0.000000	 0.000018	0.008079	 0.007452	 0.000385	 0.000000	 0.000108
4	 0.003782	 0.003686	 0.000055	 0.000000	 0.000016	0.011861	 0.011138	 0.000440	 0.000000	 0.000124
5	 0.003911	 0.003759	 0.000082	 0.000000	 0.000036	0.015772	 0.014897	 0.000522	 0.000000	 0.000160
6	 0.004157	 0.004027	 0.000051	 0.000000	 0.000039	0.019929	 0.018924	 0.000573	 0.000000	 0.000199
7	 0.003656	 0.003531	 0.000070	 0.000000	 0.000023	0.023585	 0.022455	 0.000643	 0.000000	 0.000222
8	 0.003778	 0.003656	 0.000054	 0.000000	 0.000033	0.027363	 0.026111	 0.000697	 0.000000	 0.000255
9	 0.004042	 0.003804	 0.000129	 0.000000	 0.000055	0.031405	 0.029915	 0.000826	 0.000000	 0.000310
10	 0.003879	 0.003777	 0.000044	 0.000000	 0.000026	0.035284	 0.033692	 0.000870	 0.000000	 0.000336
11	 0.003662	 0.003517	 0.000063	 0.000000	 0.000038	0.038946	 0.037209	 0.000933	 0.000000	 0.000374
12	 0.003613	 0.003494	 0.000052	 0.000000	 0.000030	0.042559	 0.040703	 0.000985	 0.000000	 0.000404
13	 0.003309	 0.003132	 0.000103	 0.000000	 0.000042	0.045868	 0.043835	 0.001088	 0.000000	 0.000446
14	 0.004204	 0.004108	 0.000040	 0.000000	 0.000024	0.050072	 0.047943	 0.001128	 0.000000	 0.000470
15	 0.004436	 0.004251	 0.000104	 0.000000	 0.000041	0.054508	 0.052194	 0.001232	 0.000000	 0.000511
16	 0.004530	 0.004352	 0.000088	 0.000000	 0.000036	0.059038	 0.056546	 0.001320	 0.000000	 0.000547
17	 0.004186	 0.004024	 0.000086	 0.000000	 0.000041	0.063224	 0.060570	 0.001406	 0.000000	 0.000588
18	 0.003924	 0.003821	 0.000050	 0.000000	 0.000023	0.067148	 0.064391	 0.001456	 0.000000	 0.000611
19	 0.004625	 0.004476	 0.000078	 0.000000	 0.000039	0.071773	 0.068867	 0.001534	 0.000000	 0.000650
20	 0.004286	 0.004186	 0.000053	 0.000000	 0.000024	0.076059	 0.073053	 0.001587	 0.000000	 0.000674
21	 0.004059	 0.003914	 0.000076	 0.000000	 0.000041	0.080118	 0.076967	 0.001663	 0.000000	 0.000715
22	 0.003673	 0.003581	 0.000045	 0.000000	 0.000022	0.083791	 0.080548	 0.001708	 0.000000	 0.000737
23	 0.003954	 0.003807	 0.000076	 0.000000	 0.000040	0.087745	 0.084355	 0.001784	 0.000000	 0.000777
24	 0.003826	 0.003732	 0.000050	 0.000000	 0.000019	0.091571	 0.088087	 0.001834	 0.000000	 0.000796
25	 0.003718	 0.003562	 0.000077	 0.000000	 0.000041	0.095289	 0.091649	 0.001911	 0.000000	 0.000837
