Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
1	 0.000641	 0.000465	 0.000118	 0.000000	 0.000028	0.000641	 0.000465	 0.000118	 0.000000	 0.000028
2	 0.003703	 0.003507	 0.000104	 0.000000	 0.000044	0.004344	 0.003972	 0.000222	 0.000000	 0.000072
3	 0.003366	 0.003276	 0.000041	 0.000000	 0.000018	0.007710	 0.007248	 0.000263	 0.000000	 0.000090
4	 0.003852	 0.003758	 0.000052	 0.000000	 0.000016	0.011562	 0.011006	 0.000315	 0.000000	 0.000106
5	 0.003750	 0.003601	 0.000082	 0.000000	 0.000036	0.015312	 0.014607	 0.000397	 0.000000	 0.000142
6	 0.003748	 0.003638	 0.000042	 0.000000	 0.000033	0.019060	 0.018245	 0.000439	 0.000000	 0.000175
7	 0.003495	 0.003387	 0.000060	 0.000000	 0.000019	0.022555	 0.021632	 0.000499	 0.000000	 0.000194
8	 0.003062	 0.002963	 0.000042	 0.000000	 0.000031	0.025617	 0.024595	 0.000541	 0.000000	 0.000225
9	 0.003867	 0.003719	 0.000080	 0.000000	 0.000037	0.029484	 0.028314	 0.000621	 0.000000	 0.000262
10	 0.003552	 0.003474	 0.000033	 0.000000	 0.000020	0.033036	 0.031788	 0.000654	 0.000000	 0.000282
11	 0.004045	 0.003907	 0.000060	 0.000000	 0.000046	0.037081	 0.035695	 0.000714	 0.000000	 0.000328
12	 0.003603	 0.003526	 0.000032	 0.000000	 0.000021	0.040684	 0.039221	 0.000746	 0.000000	 0.000349
13	 0.003444	 0.003301	 0.000079	 0.000000	 0.000037	0.044128	 0.042522	 0.000825	 0.000000	 0.000386
14	 0.003493	 0.003398	 0.000051	 0.000000	 0.000020	0.047621	 0.045920	 0.000876	 0.000000	 0.000406
15	 0.004108	 0.003967	 0.000075	 0.000000	 0.000036	0.051729	 0.049887	 0.000951	 0.000000	 0.000442
16	 0.003631	 0.003537	 0.000049	 0.000000	 0.000021	0.055360	 0.053424	 0.001000	 0.000000	 0.000463
17	 0.003837	 0.003701	 0.000073	 0.000000	 0.000036	0.059197	 0.057125	 0.001073	 0.000000	 0.000499
