1.317724	310
1.181861	274
1.125204	259
2.629209	525
1.615233	354
1.564605	363
1.122308	259
1.082029	259
0.970460	258
1.247669	330
1.209652	280
1.345083	312
1.075363	259
1.105313	259
1.357193	297
1.117669	259
1.543476	331
1.383089	310
1.033582	261
1.067740	270
1.426679	316
1.111700	259
1.055092	259
1.226880	279
1.057634	258
1.098165	259
1.291480	295
1.748515	380
1.690654	393
0.997471	259
0.536131	13038
0.597853	13039
Total Time for Compromise Solve: 0.006024
