Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
1	 0.000670	 0.000455	 0.000142	 0.000000	 0.000036	0.000670	 0.000455	 0.000142	 0.000000	 0.000036
2	 0.003665	 0.003385	 0.000106	 0.000000	 0.000128	0.004335	 0.003840	 0.000248	 0.000000	 0.000164
3	 0.003097	 0.003003	 0.000045	 0.000000	 0.000017	0.007432	 0.006843	 0.000293	 0.000000	 0.000181
4	 0.003475	 0.003382	 0.000052	 0.000000	 0.000017	0.010907	 0.010225	 0.000345	 0.000000	 0.000198
5	 0.003630	 0.003483	 0.000079	 0.000000	 0.000035	0.014537	 0.013708	 0.000424	 0.000000	 0.000233
6	 0.003259	 0.003145	 0.000044	 0.000000	 0.000036	0.017796	 0.016853	 0.000468	 0.000000	 0.000269
7	 0.003457	 0.003344	 0.000062	 0.000000	 0.000020	0.021253	 0.020197	 0.000530	 0.000000	 0.000289
8	 0.003227	 0.003089	 0.000043	 0.000000	 0.000068	0.024480	 0.023286	 0.000573	 0.000000	 0.000357
9	 0.003805	 0.003668	 0.000072	 0.000000	 0.000034	0.028285	 0.026954	 0.000645	 0.000000	 0.000391
10	 0.003311	 0.003235	 0.000032	 0.000000	 0.000020	0.031596	 0.030189	 0.000677	 0.000000	 0.000411
11	 0.003749	 0.003623	 0.000055	 0.000000	 0.000034	0.035345	 0.033812	 0.000732	 0.000000	 0.000445
12	 0.003359	 0.003281	 0.000032	 0.000000	 0.000020	0.038704	 0.037093	 0.000764	 0.000000	 0.000465
13	 0.003488	 0.003336	 0.000086	 0.000000	 0.000037	0.042192	 0.040429	 0.000850	 0.000000	 0.000502
14	 0.004172	 0.004092	 0.000034	 0.000000	 0.000021	0.046364	 0.044521	 0.000884	 0.000000	 0.000523
15	 0.004222	 0.004077	 0.000076	 0.000000	 0.000037	0.050586	 0.048598	 0.000960	 0.000000	 0.000560
16	 0.003527	 0.003429	 0.000050	 0.000000	 0.000021	0.054113	 0.052027	 0.001010	 0.000000	 0.000581
17	 0.003486	 0.003360	 0.000062	 0.000000	 0.000038	0.057599	 0.055387	 0.001072	 0.000000	 0.000619
18	 0.003302	 0.003205	 0.000049	 0.000000	 0.000023	0.060901	 0.058592	 0.001121	 0.000000	 0.000642
19	 0.003519	 0.003393	 0.000061	 0.000000	 0.000039	0.064420	 0.061985	 0.001182	 0.000000	 0.000681
20	 0.003897	 0.003796	 0.000055	 0.000000	 0.000022	0.068317	 0.065781	 0.001237	 0.000000	 0.000703
21	 0.003158	 0.003015	 0.000076	 0.000000	 0.000040	0.071475	 0.068796	 0.001313	 0.000000	 0.000743
22	 0.003407	 0.003315	 0.000045	 0.000000	 0.000022	0.074882	 0.072111	 0.001358	 0.000000	 0.000765
23	 0.003404	 0.003260	 0.000075	 0.000000	 0.000039	0.078286	 0.075371	 0.001433	 0.000000	 0.000804
24	 0.003632	 0.003538	 0.000050	 0.000000	 0.000020	0.081918	 0.078909	 0.001483	 0.000000	 0.000824
25	 0.003634	 0.003482	 0.000083	 0.000000	 0.000040	0.085552	 0.082391	 0.001566	 0.000000	 0.000864
26	 0.004131	 0.004035	 0.000047	 0.000000	 0.000024	0.089683	 0.086426	 0.001613	 0.000000	 0.000888
27	 0.003843	 0.003715	 0.000058	 0.000000	 0.000040	0.093526	 0.090141	 0.001671	 0.000000	 0.000928
28	 0.003917	 0.003836	 0.000032	 0.000000	 0.000023	0.097443	 0.093977	 0.001703	 0.000000	 0.000951
29	 0.003791	 0.003665	 0.000057	 0.000000	 0.000041	0.101234	 0.097642	 0.001760	 0.000000	 0.000992
30	 0.003388	 0.003289	 0.000048	 0.000000	 0.000024	0.104622	 0.100931	 0.001808	 0.000000	 0.001016
31	 0.003508	 0.003365	 0.000073	 0.000000	 0.000041	0.108130	 0.104296	 0.001881	 0.000000	 0.001057
32	 0.003399	 0.003319	 0.000032	 0.000000	 0.000023	0.111529	 0.107615	 0.001913	 0.000000	 0.001080
33	 0.003015	 0.002887	 0.000058	 0.000000	 0.000043	0.114544	 0.110502	 0.001971	 0.000000	 0.001123
34	 0.003400	 0.003320	 0.000032	 0.000000	 0.000023	0.117944	 0.113822	 0.002003	 0.000000	 0.001146
35	 0.003617	 0.003491	 0.000055	 0.000000	 0.000042	0.121561	 0.117313	 0.002058	 0.000000	 0.001188
36	 0.003869	 0.003789	 0.000032	 0.000000	 0.000025	0.125430	 0.121102	 0.002090	 0.000000	 0.001213
37	 0.003896	 0.003770	 0.000055	 0.000000	 0.000041	0.129326	 0.124872	 0.002145	 0.000000	 0.001254
38	 0.003507	 0.003410	 0.000047	 0.000000	 0.000025	0.132833	 0.128282	 0.002192	 0.000000	 0.001279
39	 0.003756	 0.003608	 0.000072	 0.000000	 0.000045	0.136589	 0.131890	 0.002264	 0.000000	 0.001324
40	 0.003796	 0.003664	 0.000068	 0.000000	 0.000030	0.140385	 0.135554	 0.002332	 0.000000	 0.001354
41	 0.003682	 0.003519	 0.000086	 0.000000	 0.000045	0.144067	 0.139073	 0.002418	 0.000000	 0.001399
42	 0.003929	 0.003846	 0.000033	 0.000000	 0.000026	0.147996	 0.142919	 0.002451	 0.000000	 0.001425
43	 0.004035	 0.003884	 0.000077	 0.000000	 0.000045	0.152031	 0.146803	 0.002528	 0.000000	 0.001470
