Iter 	incumb_est 	candid_est 	error
1 	-0.000000 	-0.430000 	-810361427.346108
2 	-0.115000 	-0.115000 	0.000000
3 	0.008333 	0.008333 	-0.000000
4 	0.156250 	0.156250 	-0.000000
5 	0.125000 	0.125000 	-0.000000
6 	0.259167 	0.259167 	-0.000000
7 	0.386429 	0.386429 	-0.000000
8 	0.338125 	0.338125 	-0.000000
9 	0.300556 	0.300556 	-0.000000
10 	0.270500 	0.266905 	0.013289
11 	0.237482 	0.237482 	0.000000
12 	0.212962 	0.207829 	0.024102
13 	0.192214 	0.182173 	0.052242
14 	0.207500 	0.187500 	0.096386
15 	0.207333 	0.207333 	-0.000000
16 	0.194375 	0.194375 	-0.000000
17 	0.155882 	0.155882 	-0.000000
18 	0.153333 	0.153333 	-0.000000
19 	0.175789 	0.175789 	-0.000000
20 	0.167000 	0.167000 	-0.000000
21 	0.159048 	0.159048 	-0.000000
22 	0.151818 	0.151818 	-0.000000
23 	0.207391 	0.207391 	-0.000000
24 	0.211667 	0.211667 	-0.000000
25 	0.225200 	0.225200 	-0.000000
26 	0.256923 	0.256923 	0.000000
27 	0.301111 	0.301111 	-0.000000
28 	0.290357 	0.290357 	-0.000000
29 	0.280345 	0.280345 	-0.000000
30 	0.271000 	0.271000 	-0.000000
31 	0.301935 	0.301935 	-0.000000
32 	0.334688 	0.334688 	-0.000000
33 	0.356364 	0.356364 	-0.000000
34 	0.384118 	0.384118 	-0.000000
35 	0.384000 	0.384000 	-0.000000
36 	0.373333 	0.373333 	-0.000000
37 	0.363243 	0.363243 	-0.000000
38 	0.353684 	0.353684 	-0.000000
39 	0.344615 	0.344615 	-0.000000
40 	0.336000 	0.336000 	-0.000000
41 	0.327805 	0.327805 	-0.000000
42 	0.320000 	0.320000 	-0.000000
43 	0.339302 	0.339302 	-0.000000
44 	0.365682 	0.365682 	-0.000000
45 	0.364222 	0.364222 	-0.000000
46 	0.391087 	0.391087 	-0.000000
47 	0.382766 	0.382766 	-0.000000
48 	0.374792 	0.374792 	-0.000000
49 	0.367143 	0.367143 	-0.000000
50 	0.359800 	0.359800 	-0.000000
51 	0.352745 	0.352745 	-0.000000
52 	0.345962 	0.345962 	-0.000000
53 	0.339434 	0.339434 	-0.000000
54 	0.335370 	0.335370 	-0.000000
55 	0.350182 	0.350182 	-0.000000
