Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
1	 0.000925	 0.000655	 0.000181	 0.000000	 0.000052	0.000925	 0.000655	 0.000181	 0.000000	 0.000052
2	 0.003585	 0.003416	 0.000091	 0.000000	 0.000034	0.004510	 0.004071	 0.000272	 0.000000	 0.000086
3	 0.003839	 0.003746	 0.000043	 0.000000	 0.000017	0.008349	 0.007817	 0.000315	 0.000000	 0.000103
4	 0.003888	 0.003793	 0.000052	 0.000000	 0.000016	0.012237	 0.011610	 0.000367	 0.000000	 0.000119
5	 0.003882	 0.003728	 0.000080	 0.000000	 0.000033	0.016119	 0.015338	 0.000447	 0.000000	 0.000152
6	 0.004079	 0.003972	 0.000046	 0.000000	 0.000024	0.020198	 0.019310	 0.000493	 0.000000	 0.000176
7	 0.004209	 0.003951	 0.000148	 0.000000	 0.000053	0.024407	 0.023261	 0.000641	 0.000000	 0.000229
8	 0.004607	 0.004377	 0.000109	 0.000000	 0.000072	0.029014	 0.027638	 0.000750	 0.000000	 0.000301
9	 0.003843	 0.003632	 0.000111	 0.000000	 0.000057	0.032857	 0.031270	 0.000861	 0.000000	 0.000358
10	 0.004810	 0.004688	 0.000062	 0.000000	 0.000025	0.037667	 0.035958	 0.000923	 0.000000	 0.000383
11	 0.004032	 0.003833	 0.000107	 0.000000	 0.000058	0.041699	 0.039791	 0.001030	 0.000000	 0.000441
12	 0.003987	 0.003881	 0.000039	 0.000000	 0.000034	0.045686	 0.043672	 0.001069	 0.000000	 0.000475
13	 0.003363	 0.003190	 0.000098	 0.000000	 0.000039	0.049049	 0.046862	 0.001167	 0.000000	 0.000514
14	 0.003778	 0.003672	 0.000044	 0.000000	 0.000025	0.052827	 0.050534	 0.001211	 0.000000	 0.000539
15	 0.004463	 0.004276	 0.000109	 0.000000	 0.000041	0.057290	 0.054810	 0.001320	 0.000000	 0.000580
16	 0.004324	 0.004217	 0.000057	 0.000000	 0.000021	0.061614	 0.059027	 0.001377	 0.000000	 0.000601
17	 0.003664	 0.003509	 0.000085	 0.000000	 0.000039	0.065278	 0.062536	 0.001462	 0.000000	 0.000640
18	 0.003077	 0.002990	 0.000037	 0.000000	 0.000022	0.068355	 0.065526	 0.001499	 0.000000	 0.000662
19	 0.003736	 0.003579	 0.000083	 0.000000	 0.000037	0.072091	 0.069105	 0.001582	 0.000000	 0.000699
20	 0.003603	 0.003522	 0.000035	 0.000000	 0.000022	0.075694	 0.072627	 0.001617	 0.000000	 0.000721
21	 0.003657	 0.003532	 0.000059	 0.000000	 0.000040	0.079351	 0.076159	 0.001676	 0.000000	 0.000761
22	 0.003802	 0.003723	 0.000034	 0.000000	 0.000022	0.083153	 0.079882	 0.001710	 0.000000	 0.000783
23	 0.004132	 0.003988	 0.000075	 0.000000	 0.000039	0.087285	 0.083870	 0.001785	 0.000000	 0.000822
24	 0.003869	 0.003783	 0.000043	 0.000000	 0.000019	0.091154	 0.087653	 0.001828	 0.000000	 0.000841
25	 0.003547	 0.003401	 0.000078	 0.000000	 0.000042	0.094701	 0.091054	 0.001906	 0.000000	 0.000883
26	 0.003462	 0.003373	 0.000042	 0.000000	 0.000022	0.098163	 0.094427	 0.001948	 0.000000	 0.000905
27	 0.003783	 0.003637	 0.000074	 0.000000	 0.000040	0.101946	 0.098064	 0.002022	 0.000000	 0.000945
28	 0.003891	 0.003807	 0.000035	 0.000000	 0.000023	0.105837	 0.101871	 0.002057	 0.000000	 0.000968
29	 0.003872	 0.003725	 0.000078	 0.000000	 0.000041	0.109709	 0.105596	 0.002135	 0.000000	 0.001009
30	 0.003754	 0.003653	 0.000051	 0.000000	 0.000024	0.113463	 0.109249	 0.002186	 0.000000	 0.001033
31	 0.003963	 0.003815	 0.000079	 0.000000	 0.000041	0.117426	 0.113064	 0.002265	 0.000000	 0.001074
32	 0.003961	 0.003881	 0.000033	 0.000000	 0.000023	0.121387	 0.116945	 0.002298	 0.000000	 0.001097
33	 0.003960	 0.003814	 0.000076	 0.000000	 0.000040	0.125347	 0.120759	 0.002374	 0.000000	 0.001137
34	 0.004359	 0.004277	 0.000033	 0.000000	 0.000023	0.129706	 0.125036	 0.002407	 0.000000	 0.001160
35	 0.003826	 0.003677	 0.000076	 0.000000	 0.000044	0.133532	 0.128713	 0.002483	 0.000000	 0.001204
36	 0.003673	 0.003585	 0.000037	 0.000000	 0.000025	0.137205	 0.132298	 0.002520	 0.000000	 0.001229
37	 0.004020	 0.003859	 0.000086	 0.000000	 0.000047	0.141225	 0.136157	 0.002606	 0.000000	 0.001276
38	 0.003374	 0.003273	 0.000050	 0.000000	 0.000025	0.144599	 0.139430	 0.002656	 0.000000	 0.001301
39	 0.003623	 0.003467	 0.000075	 0.000000	 0.000044	0.148222	 0.142897	 0.002731	 0.000000	 0.001345
40	 0.004113	 0.004015	 0.000047	 0.000000	 0.000025	0.152335	 0.146912	 0.002778	 0.000000	 0.001370
41	 0.003450	 0.003297	 0.000079	 0.000000	 0.000043	0.155785	 0.150209	 0.002857	 0.000000	 0.001413
42	 0.003370	 0.003268	 0.000047	 0.000000	 0.000024	0.159155	 0.153477	 0.002904	 0.000000	 0.001437
43	 0.003232	 0.003149	 0.000033	 0.000000	 0.000024	0.162387	 0.156626	 0.002937	 0.000000	 0.001461
44	 0.004012	 0.003863	 0.000075	 0.000000	 0.000042	0.166399	 0.160489	 0.003012	 0.000000	 0.001503
45	 0.003530	 0.003433	 0.000046	 0.000000	 0.000025	0.169929	 0.163922	 0.003058	 0.000000	 0.001528
46	 0.004243	 0.004096	 0.000073	 0.000000	 0.000043	0.174172	 0.168018	 0.003131	 0.000000	 0.001571
47	 0.003901	 0.003803	 0.000048	 0.000000	 0.000026	0.178073	 0.171821	 0.003179	 0.000000	 0.001597
48	 0.004087	 0.003939	 0.000072	 0.000000	 0.000047	0.182160	 0.175760	 0.003251	 0.000000	 0.001644
49	 0.003638	 0.003533	 0.000049	 0.000000	 0.000027	0.185798	 0.179293	 0.003300	 0.000000	 0.001671
50	 0.003463	 0.003314	 0.000076	 0.000000	 0.000048	0.189261	 0.182607	 0.003376	 0.000000	 0.001719
51	 0.004503	 0.004408	 0.000045	 0.000000	 0.000025	0.193764	 0.187015	 0.003421	 0.000000	 0.001744
52	 0.003813	 0.003671	 0.000059	 0.000000	 0.000047	0.197577	 0.190686	 0.003480	 0.000000	 0.001791
53	 0.003540	 0.003457	 0.000032	 0.000000	 0.000026	0.201117	 0.194143	 0.003512	 0.000000	 0.001817
54	 0.003462	 0.003304	 0.000082	 0.000000	 0.000047	0.204579	 0.197447	 0.003594	 0.000000	 0.001864
55	 0.003575	 0.003474	 0.000050	 0.000000	 0.000025	0.208154	 0.200921	 0.003644	 0.000000	 0.001889
56	 0.003543	 0.003385	 0.000076	 0.000000	 0.000050	0.211697	 0.204306	 0.003720	 0.000000	 0.001939
57	 0.004325	 0.004230	 0.000032	 0.000000	 0.000037	0.216022	 0.208536	 0.003752	 0.000000	 0.001976
58	 0.004203	 0.004060	 0.000058	 0.000000	 0.000056	0.220225	 0.212596	 0.003810	 0.000000	 0.002032
59	 0.003611	 0.003526	 0.000033	 0.000000	 0.000023	0.223836	 0.216122	 0.003843	 0.000000	 0.002055
60	 0.003867	 0.003698	 0.000084	 0.000000	 0.000050	0.227703	 0.219820	 0.003927	 0.000000	 0.002105
61	 0.004037	 0.003896	 0.000069	 0.000000	 0.000035	0.231740	 0.223716	 0.003996	 0.000000	 0.002140
62	 0.003985	 0.003836	 0.000066	 0.000000	 0.000050	0.235725	 0.227552	 0.004062	 0.000000	 0.002190
63	 0.003705	 0.003615	 0.000035	 0.000000	 0.000027	0.239430	 0.231167	 0.004097	 0.000000	 0.002217
64	 0.004122	 0.003972	 0.000064	 0.000000	 0.000053	0.243552	 0.235139	 0.004161	 0.000000	 0.002270
65	 0.004182	 0.004068	 0.000056	 0.000000	 0.000028	0.247734	 0.239207	 0.004217	 0.000000	 0.002298
66	 0.003900	 0.003753	 0.000065	 0.000000	 0.000051	0.251634	 0.242960	 0.004282	 0.000000	 0.002349
67	 0.004002	 0.003911	 0.000034	 0.000000	 0.000028	0.255636	 0.246871	 0.004316	 0.000000	 0.002377
