Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
1	 0.000791	 0.000398	 0.000307	 0.000000	 0.000058	0.000791	 0.000398	 0.000307	 0.000000	 0.000058
2	 0.003842	 0.003671	 0.000093	 0.000000	 0.000034	0.004633	 0.004069	 0.000400	 0.000000	 0.000092
3	 0.003116	 0.003029	 0.000041	 0.000000	 0.000015	0.007749	 0.007098	 0.000441	 0.000000	 0.000107
4	 0.003658	 0.003563	 0.000051	 0.000000	 0.000016	0.011407	 0.010661	 0.000492	 0.000000	 0.000123
5	 0.003369	 0.003215	 0.000078	 0.000000	 0.000044	0.014776	 0.013876	 0.000570	 0.000000	 0.000167
6	 0.003383	 0.003252	 0.000049	 0.000000	 0.000038	0.018159	 0.017128	 0.000619	 0.000000	 0.000205
7	 0.004305	 0.004174	 0.000073	 0.000000	 0.000024	0.022464	 0.021302	 0.000692	 0.000000	 0.000229
8	 0.004682	 0.004494	 0.000109	 0.000000	 0.000040	0.027146	 0.025796	 0.000801	 0.000000	 0.000269
9	 0.003766	 0.003622	 0.000078	 0.000000	 0.000027	0.030912	 0.029418	 0.000879	 0.000000	 0.000296
10	 0.004051	 0.003864	 0.000095	 0.000000	 0.000051	0.034963	 0.033282	 0.000974	 0.000000	 0.000347
11	 0.004379	 0.004237	 0.000074	 0.000000	 0.000028	0.039342	 0.037519	 0.001048	 0.000000	 0.000375
12	 0.003693	 0.003502	 0.000103	 0.000000	 0.000044	0.043035	 0.041021	 0.001151	 0.000000	 0.000419
13	 0.003886	 0.003683	 0.000109	 0.000000	 0.000040	0.046921	 0.044704	 0.001260	 0.000000	 0.000459
14	 0.002860	 0.002657	 0.000101	 0.000000	 0.000051	0.049781	 0.047361	 0.001361	 0.000000	 0.000510
15	 0.003880	 0.003659	 0.000125	 0.000000	 0.000041	0.053661	 0.051020	 0.001486	 0.000000	 0.000551
16	 0.003575	 0.003365	 0.000113	 0.000000	 0.000047	0.057236	 0.054385	 0.001599	 0.000000	 0.000598
17	 0.003924	 0.003791	 0.000068	 0.000000	 0.000027	0.061160	 0.058176	 0.001667	 0.000000	 0.000625
18	 0.003400	 0.003250	 0.000077	 0.000000	 0.000042	0.064560	 0.061426	 0.001744	 0.000000	 0.000667
19	 0.003386	 0.003280	 0.000056	 0.000000	 0.000021	0.067946	 0.064706	 0.001800	 0.000000	 0.000688
20	 0.004182	 0.004011	 0.000093	 0.000000	 0.000043	0.072128	 0.068717	 0.001893	 0.000000	 0.000731
21	 0.004108	 0.003969	 0.000047	 0.000000	 0.000036	0.076236	 0.072686	 0.001940	 0.000000	 0.000767
22	 0.004201	 0.004003	 0.000109	 0.000000	 0.000041	0.080437	 0.076689	 0.002049	 0.000000	 0.000808
23	 0.003757	 0.003590	 0.000081	 0.000000	 0.000044	0.084194	 0.080279	 0.002130	 0.000000	 0.000852
24	 0.003678	 0.003566	 0.000064	 0.000000	 0.000020	0.087872	 0.083845	 0.002194	 0.000000	 0.000872
25	 0.003939	 0.003776	 0.000087	 0.000000	 0.000043	0.091811	 0.087621	 0.002281	 0.000000	 0.000915
26	 0.003736	 0.003640	 0.000049	 0.000000	 0.000022	0.095547	 0.091261	 0.002330	 0.000000	 0.000937
27	 0.003839	 0.003686	 0.000074	 0.000000	 0.000041	0.099386	 0.094947	 0.002404	 0.000000	 0.000978
28	 0.004182	 0.004099	 0.000031	 0.000000	 0.000021	0.103568	 0.099046	 0.002435	 0.000000	 0.000999
29	 0.004162	 0.004015	 0.000063	 0.000000	 0.000042	0.107730	 0.103061	 0.002498	 0.000000	 0.001041
30	 0.004542	 0.004427	 0.000057	 0.000000	 0.000034	0.112272	 0.107488	 0.002555	 0.000000	 0.001075
