Iter 	incumb_est 	candid_est 	error
1 	-1643.357322 	-3022.818554 	-0.839416
2 	-674.925525 	-907.315410 	-0.344319
3 	-720.298533 	-959.661664 	-0.332311
4 	-732.847115 	-819.156561 	-0.117773
5 	-492.607529 	-711.655406 	-0.444670
6 	-503.833859 	-586.552167 	-0.164178
7 	-471.237019 	-619.852093 	-0.315372
8 	-557.645454 	-629.477615 	-0.128813
9 	-443.308901 	-444.361807 	-0.002375
10 	-473.878112 	-512.337324 	-0.081158
11 	-468.497319 	-490.277290 	-0.046489
12 	-446.480314 	-456.412675 	-0.022246
13 	-438.608527 	-521.344906 	-0.188634
14 	-498.868204 	-498.971474 	-0.000207
15 	-467.095607 	-526.519354 	-0.127220
16 	-518.366506 	-550.581769 	-0.062148
17 	-469.039763 	-479.840564 	-0.023027
18 	-494.760030 	-512.483903 	-0.035823
19 	-538.492810 	-544.985909 	-0.012058
20 	-512.159183 	-512.478573 	-0.000624
21 	-516.452655 	-525.943020 	-0.018376
22 	-554.397266 	-561.076079 	-0.012047
23 	-535.084389 	-554.717059 	-0.036691
24 	-569.090626 	-569.103093 	-0.000022
25 	-547.096819 	-566.310336 	-0.035119
26 	-578.025176 	-578.469998 	-0.000770
27 	-534.648277 	-540.155410 	-0.010300
28 	-563.582585 	-563.753246 	-0.000303
29 	-530.726655 	-530.990838 	-0.000498
30 	-544.445947 	-554.531665 	-0.018525
31 	-531.944423 	-546.414793 	-0.027203
32 	-529.745736 	-549.947962 	-0.038136
33 	-507.116888 	-521.392793 	-0.028151
34 	-529.505105 	-530.923285 	-0.002678
35 	-503.505564 	-524.418142 	-0.041534
36 	-503.587056 	-515.653799 	-0.023962
37 	-492.070006 	-510.732648 	-0.037927
38 	-492.563266 	-496.416945 	-0.007824
39 	-490.994156 	-511.928471 	-0.042637
40 	-479.753661 	-487.658531 	-0.016477
41 	-457.875283 	-489.454245 	-0.068968
42 	-478.992750 	-488.109444 	-0.019033
43 	-477.302869 	-478.210100 	-0.001901
44 	-458.375764 	-478.952481 	-0.044891
45 	-478.205629 	-487.442467 	-0.019316
46 	-451.877920 	-454.121328 	-0.004965
47 	-452.649189 	-460.840911 	-0.018097
48 	-450.622084 	-450.714352 	-0.000205
49 	-455.833485 	-463.105125 	-0.015952
50 	-444.999521 	-453.062388 	-0.018119
51 	-464.356808 	-465.522707 	-0.002511
52 	-441.358180 	-441.496551 	-0.000314
53 	-436.053988 	-452.489341 	-0.037691
54 	-436.702307 	-441.821036 	-0.011721
55 	-451.095369 	-454.514705 	-0.007580
56 	-430.966452 	-431.247531 	-0.000652
57 	-437.184477 	-442.008687 	-0.011035
58 	-444.037344 	-444.487836 	-0.001015
59 	-445.497439 	-456.607922 	-0.024939
60 	-440.506399 	-440.843441 	-0.000765
61 	-448.797986 	-449.061938 	-0.000588
62 	-453.289558 	-457.503641 	-0.009297
63 	-468.828155 	-469.129534 	-0.000643
64 	-456.739921 	-457.124645 	-0.000842
65 	-456.631621 	-466.397821 	-0.021387
66 	-454.488208 	-454.901420 	-0.000909
67 	-446.991366 	-460.451797 	-0.030113
68 	-442.412793 	-445.344722 	-0.006627
69 	-445.252475 	-453.177818 	-0.017800
70 	-441.267964 	-448.038087 	-0.015342
71 	-455.046770 	-456.308998 	-0.002774
72 	-446.057301 	-448.386584 	-0.005222
73 	-444.480001 	-452.708478 	-0.018513
74 	-446.388971 	-447.344337 	-0.002140
75 	-451.409076 	-457.635976 	-0.013794
76 	-455.641733 	-455.909060 	-0.000587
77 	-448.927556 	-452.428830 	-0.007799
78 	-451.286422 	-452.800944 	-0.003356
79 	-457.045780 	-457.894266 	-0.001856
80 	-452.544471 	-456.234478 	-0.008154
81 	-463.508104 	-464.314676 	-0.001740
82 	-449.925326 	-455.810879 	-0.013081
83 	-459.073362 	-460.935924 	-0.004057
84 	-451.736268 	-454.402790 	-0.005903
85 	-450.888908 	-453.308179 	-0.005366
86 	-450.790307 	-455.078549 	-0.009513
87 	-452.808609 	-458.606463 	-0.012804
88 	-447.689423 	-453.494384 	-0.012966
89 	-458.792435 	-458.929742 	-0.000299
90 	-451.093912 	-451.765151 	-0.001488
91 	-450.838711 	-453.445382 	-0.005782
92 	-461.287680 	-461.552131 	-0.000573
93 	-461.755613 	-461.889178 	-0.000289
94 	-466.415242 	-470.584860 	-0.008940
95 	-456.275125 	-458.937575 	-0.005835
96 	-466.232092 	-467.755335 	-0.003267
97 	-455.182948 	-456.442220 	-0.002767
98 	-461.130751 	-463.722296 	-0.005620
99 	-457.396086 	-459.739748 	-0.005124
100 	-466.943564 	-468.462923 	-0.003254
101 	-466.389568 	-467.647241 	-0.002697
102 	-468.330275 	-473.381336 	-0.010785
103 	-460.472085 	-466.975288 	-0.014123
104 	-469.622775 	-472.482560 	-0.006090
105 	-460.919204 	-462.162990 	-0.002698
106 	-457.631598 	-460.870285 	-0.007077
107 	-453.871114 	-461.563223 	-0.016948
108 	-463.151990 	-464.594756 	-0.003115
109 	-451.790682 	-452.426907 	-0.001408
110 	-449.652892 	-456.924662 	-0.016172
111 	-454.443868 	-456.369236 	-0.004237
112 	-454.911467 	-460.682839 	-0.012687
113 	-453.254588 	-457.364226 	-0.009067
114 	-458.245625 	-460.558243 	-0.005047
115 	-452.502313 	-460.002403 	-0.016575
116 	-458.245014 	-459.268954 	-0.002234
117 	-457.994339 	-462.614556 	-0.010088
118 	-459.399658 	-461.414832 	-0.004387
119 	-453.738665 	-461.241474 	-0.016536
120 	-462.092558 	-462.366663 	-0.000593
121 	-450.577488 	-455.207292 	-0.010275
122 	-456.361387 	-458.173541 	-0.003971
123 	-449.991065 	-452.913518 	-0.006494
124 	-457.036913 	-457.824595 	-0.001723
125 	-455.082887 	-457.075779 	-0.004379
126 	-459.710844 	-461.913739 	-0.004792
127 	-459.457066 	-461.738432 	-0.004965
128 	-460.468053 	-463.645081 	-0.006900
129 	-456.079554 	-460.480103 	-0.009649
130 	-461.065874 	-462.886885 	-0.003950
131 	-452.526718 	-457.783990 	-0.011618
132 	-458.277332 	-459.366318 	-0.002376
133 	-446.563939 	-452.167299 	-0.012548
134 	-454.073659 	-454.644665 	-0.001258
135 	-442.156779 	-442.226280 	-0.000157
136 	-437.743706 	-438.195194 	-0.001031
137 	-438.379020 	-444.591952 	-0.014173
138 	-445.651170 	-448.273410 	-0.005884
139 	-438.121953 	-438.677432 	-0.001268
140 	-437.911044 	-442.667693 	-0.010862
141 	-436.157568 	-439.776182 	-0.008297
142 	-443.240513 	-444.086103 	-0.001908
143 	-438.394459 	-438.574222 	-0.000410
144 	-441.578985 	-443.926173 	-0.005315
145 	-441.912382 	-442.664464 	-0.001702
146 	-446.016737 	-448.356929 	-0.005247
147 	-443.945832 	-444.000785 	-0.000124
148 	-442.157801 	-446.598051 	-0.010042
149 	-444.432908 	-444.948027 	-0.001159
150 	-447.147022 	-450.488665 	-0.007473
151 	-446.099592 	-446.126741 	-0.000061
152 	-446.768173 	-449.790640 	-0.006765
153 	-445.700500 	-445.804078 	-0.000232
154 	-447.207824 	-449.998273 	-0.006240
155 	-446.043520 	-446.055325 	-0.000026
156 	-448.384734 	-452.018948 	-0.008105
157 	-450.202410 	-450.302915 	-0.000223
158 	-450.880038 	-452.943655 	-0.004577
159 	-446.633808 	-447.110412 	-0.001067
160 	-448.102191 	-449.361920 	-0.002811
161 	-450.029682 	-451.062728 	-0.002296
162 	-451.688339 	-453.000738 	-0.002906
163 	-447.901303 	-448.305564 	-0.000903
164 	-448.887705 	-448.920524 	-0.000073
165 	-449.160514 	-450.009454 	-0.001890
166 	-446.368834 	-446.854794 	-0.001089
167 	-443.845447 	-445.213356 	-0.003082
168 	-447.431586 	-448.045754 	-0.001373
169 	-445.868288 	-447.783837 	-0.004296
170 	-448.108103 	-448.458404 	-0.000782
171 	-444.000365 	-445.048106 	-0.002360
172 	-447.706289 	-447.810998 	-0.000234
173 	-449.873218 	-450.405242 	-0.001183
174 	-447.770277 	-447.907130 	-0.000306
175 	-447.595331 	-447.790462 	-0.000436
176 	-450.230199 	-450.542005 	-0.000693
177 	-450.043331 	-450.087625 	-0.000098
178 	-448.930150 	-449.025558 	-0.000213
179 	-449.530178 	-449.530210 	-0.000000
180 	-451.751098 	-451.758773 	-0.000017
181 	-449.262513 	-449.275153 	-0.000028
182 	-448.856779 	-448.938003 	-0.000181
183 	-447.899395 	-448.427161 	-0.001178
184 	-445.788869 	-445.979336 	-0.000427
185 	-448.009268 	-448.749855 	-0.001653
186 	-451.128937 	-451.185438 	-0.000125
187 	-450.104683 	-451.057229 	-0.002116
188 	-449.625398 	-449.629160 	-0.000008
189 	-448.816996 	-449.039241 	-0.000495
190 	-447.299524 	-447.345374 	-0.000103
191 	-446.947653 	-447.278186 	-0.000740
192 	-447.317832 	-447.428666 	-0.000248
193 	-445.520308 	-445.690788 	-0.000383
194 	-443.363120 	-443.566809 	-0.000459
195 	-443.444502 	-443.509075 	-0.000146
196 	-445.344576 	-445.433230 	-0.000199
197 	-447.416114 	-447.546978 	-0.000292
198 	-448.719373 	-448.871029 	-0.000338
199 	-450.252813 	-450.307610 	-0.000122
200 	-449.258370 	-449.478496 	-0.000490
201 	-448.337624 	-448.349422 	-0.000026
202 	-448.604417 	-448.906362 	-0.000673
203 	-449.353285 	-449.353353 	-0.000000
204 	-451.380349 	-451.554912 	-0.000387
205 	-452.189890 	-452.273033 	-0.000184
206 	-452.787994 	-452.802621 	-0.000032
207 	-453.912676 	-453.948089 	-0.000078
208 	-457.156850 	-457.194639 	-0.000083
209 	-456.379407 	-456.389184 	-0.000021
210 	-456.535222 	-456.545298 	-0.000022
211 	-456.009709 	-456.039676 	-0.000066
212 	-453.082857 	-453.113212 	-0.000067
213 	-454.578478 	-454.631429 	-0.000116
214 	-455.802983 	-455.811241 	-0.000018
215 	-454.094804 	-454.115466 	-0.000046
216 	-452.449700 	-452.450284 	-0.000001
217 	-452.117067 	-452.226048 	-0.000241
218 	-449.022564 	-449.024328 	-0.000004
219 	-451.173815 	-451.173965 	-0.000000
220 	-451.191690 	-451.191975 	-0.000001
221 	-452.097294 	-452.099359 	-0.000005
222 	-451.747821 	-451.823961 	-0.000169
