Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
1	 0.000548	 0.000400	 0.000100	 0.000000	 0.000025	0.000548	 0.000400	 0.000100	 0.000000	 0.000025
2	 0.003769	 0.003562	 0.000093	 0.000000	 0.000071	0.004317	 0.003962	 0.000193	 0.000000	 0.000096
3	 0.003230	 0.003145	 0.000040	 0.000000	 0.000016	0.007547	 0.007107	 0.000233	 0.000000	 0.000112
4	 0.003729	 0.003637	 0.000051	 0.000000	 0.000016	0.011276	 0.010744	 0.000284	 0.000000	 0.000128
5	 0.003395	 0.003249	 0.000082	 0.000000	 0.000033	0.014671	 0.013993	 0.000366	 0.000000	 0.000161
6	 0.004167	 0.004045	 0.000048	 0.000000	 0.000037	0.018838	 0.018038	 0.000414	 0.000000	 0.000198
7	 0.004060	 0.003935	 0.000071	 0.000000	 0.000024	0.022898	 0.021973	 0.000485	 0.000000	 0.000222
8	 0.004262	 0.004102	 0.000087	 0.000000	 0.000037	0.027160	 0.026075	 0.000572	 0.000000	 0.000259
9	 0.003906	 0.003790	 0.000059	 0.000000	 0.000022	0.031066	 0.029865	 0.000631	 0.000000	 0.000281
10	 0.004108	 0.003917	 0.000099	 0.000000	 0.000053	0.035174	 0.033782	 0.000730	 0.000000	 0.000334
11	 0.003402	 0.003286	 0.000057	 0.000000	 0.000023	0.038576	 0.037068	 0.000787	 0.000000	 0.000357
12	 0.004021	 0.003767	 0.000125	 0.000000	 0.000067	0.042597	 0.040835	 0.000912	 0.000000	 0.000424
13	 0.003996	 0.003863	 0.000070	 0.000000	 0.000026	0.046593	 0.044698	 0.000982	 0.000000	 0.000450
14	 0.003795	 0.003647	 0.000073	 0.000000	 0.000040	0.050388	 0.048345	 0.001055	 0.000000	 0.000490
15	 0.004072	 0.003952	 0.000061	 0.000000	 0.000022	0.054460	 0.052297	 0.001116	 0.000000	 0.000512
16	 0.004645	 0.004340	 0.000169	 0.000000	 0.000069	0.059105	 0.056637	 0.001285	 0.000000	 0.000581
17	 0.004286	 0.004168	 0.000062	 0.000000	 0.000025	0.063391	 0.060805	 0.001347	 0.000000	 0.000606
18	 0.003897	 0.003746	 0.000081	 0.000000	 0.000041	0.067288	 0.064551	 0.001428	 0.000000	 0.000647
19	 0.004154	 0.004062	 0.000032	 0.000000	 0.000034	0.071442	 0.068613	 0.001460	 0.000000	 0.000681
20	 0.003271	 0.003115	 0.000080	 0.000000	 0.000049	0.074713	 0.071728	 0.001540	 0.000000	 0.000730
