Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
1	 0.001161	 0.000819	 0.000231	 0.000000	 0.000057	0.001161	 0.000819	 0.000231	 0.000000	 0.000057
2	 0.003656	 0.003419	 0.000119	 0.000000	 0.000067	0.004817	 0.004238	 0.000350	 0.000000	 0.000124
3	 0.003291	 0.003196	 0.000044	 0.000000	 0.000017	0.008108	 0.007434	 0.000394	 0.000000	 0.000141
4	 0.004038	 0.003937	 0.000053	 0.000000	 0.000017	0.012146	 0.011371	 0.000447	 0.000000	 0.000158
5	 0.004003	 0.003776	 0.000130	 0.000000	 0.000053	0.016149	 0.015147	 0.000577	 0.000000	 0.000211
6	 0.003387	 0.003280	 0.000041	 0.000000	 0.000034	0.019536	 0.018427	 0.000618	 0.000000	 0.000245
7	 0.003580	 0.003472	 0.000058	 0.000000	 0.000021	0.023116	 0.021899	 0.000676	 0.000000	 0.000266
8	 0.003517	 0.003416	 0.000044	 0.000000	 0.000031	0.026633	 0.025315	 0.000720	 0.000000	 0.000297
9	 0.004083	 0.003940	 0.000077	 0.000000	 0.000037	0.030716	 0.029255	 0.000797	 0.000000	 0.000334
10	 0.003559	 0.003480	 0.000032	 0.000000	 0.000021	0.034275	 0.032735	 0.000829	 0.000000	 0.000355
11	 0.003787	 0.003650	 0.000058	 0.000000	 0.000043	0.038062	 0.036385	 0.000887	 0.000000	 0.000398
12	 0.003796	 0.003718	 0.000031	 0.000000	 0.000019	0.041858	 0.040103	 0.000918	 0.000000	 0.000417
13	 0.003581	 0.003434	 0.000080	 0.000000	 0.000038	0.045439	 0.043537	 0.000998	 0.000000	 0.000455
14	 0.003838	 0.003742	 0.000051	 0.000000	 0.000020	0.049277	 0.047279	 0.001049	 0.000000	 0.000475
15	 0.003630	 0.003486	 0.000076	 0.000000	 0.000040	0.052907	 0.050765	 0.001125	 0.000000	 0.000515
16	 0.003699	 0.003603	 0.000050	 0.000000	 0.000022	0.056606	 0.054368	 0.001175	 0.000000	 0.000537
17	 0.004173	 0.004033	 0.000074	 0.000000	 0.000040	0.060779	 0.058401	 0.001249	 0.000000	 0.000577
18	 0.004029	 0.003950	 0.000032	 0.000000	 0.000022	0.064808	 0.062351	 0.001281	 0.000000	 0.000599
19	 0.003898	 0.003750	 0.000079	 0.000000	 0.000038	0.068706	 0.066101	 0.001360	 0.000000	 0.000637
20	 0.003613	 0.003516	 0.000048	 0.000000	 0.000022	0.072319	 0.069617	 0.001408	 0.000000	 0.000659
21	 0.004488	 0.004346	 0.000073	 0.000000	 0.000038	0.076807	 0.073963	 0.001481	 0.000000	 0.000697
22	 0.003555	 0.003463	 0.000045	 0.000000	 0.000022	0.080362	 0.077426	 0.001526	 0.000000	 0.000719
23	 0.003761	 0.003608	 0.000076	 0.000000	 0.000040	0.084123	 0.081034	 0.001602	 0.000000	 0.000759
24	 0.003805	 0.003709	 0.000050	 0.000000	 0.000020	0.087928	 0.084743	 0.001652	 0.000000	 0.000779
25	 0.003929	 0.003778	 0.000077	 0.000000	 0.000042	0.091857	 0.088521	 0.001729	 0.000000	 0.000821
26	 0.004199	 0.004102	 0.000050	 0.000000	 0.000023	0.096056	 0.092623	 0.001779	 0.000000	 0.000844
27	 0.003993	 0.003866	 0.000058	 0.000000	 0.000040	0.100049	 0.096489	 0.001837	 0.000000	 0.000884
28	 0.003736	 0.003656	 0.000033	 0.000000	 0.000023	0.103785	 0.100145	 0.001870	 0.000000	 0.000907
29	 0.003860	 0.003734	 0.000056	 0.000000	 0.000040	0.107645	 0.103879	 0.001926	 0.000000	 0.000947
30	 0.004358	 0.004260	 0.000047	 0.000000	 0.000026	0.112003	 0.108139	 0.001973	 0.000000	 0.000973
31	 0.004193	 0.004046	 0.000074	 0.000000	 0.000044	0.116196	 0.112185	 0.002047	 0.000000	 0.001017
32	 0.003439	 0.003360	 0.000032	 0.000000	 0.000023	0.119635	 0.115545	 0.002079	 0.000000	 0.001040
33	 0.003606	 0.003481	 0.000057	 0.000000	 0.000040	0.123241	 0.119026	 0.002136	 0.000000	 0.001080
34	 0.003335	 0.003254	 0.000031	 0.000000	 0.000023	0.126576	 0.122280	 0.002167	 0.000000	 0.001103
35	 0.003885	 0.003750	 0.000057	 0.000000	 0.000042	0.130461	 0.126030	 0.002224	 0.000000	 0.001145
36	 0.004208	 0.004127	 0.000032	 0.000000	 0.000024	0.134669	 0.130157	 0.002256	 0.000000	 0.001169
37	 0.003788	 0.003631	 0.000084	 0.000000	 0.000045	0.138457	 0.133788	 0.002340	 0.000000	 0.001214
38	 0.003710	 0.003624	 0.000034	 0.000000	 0.000025	0.142167	 0.137412	 0.002374	 0.000000	 0.001239
39	 0.004211	 0.004082	 0.000058	 0.000000	 0.000045	0.146378	 0.141494	 0.002432	 0.000000	 0.001284
40	 0.003465	 0.003358	 0.000052	 0.000000	 0.000025	0.149843	 0.144852	 0.002484	 0.000000	 0.001309
41	 0.003993	 0.003838	 0.000080	 0.000000	 0.000044	0.153836	 0.148690	 0.002564	 0.000000	 0.001353
42	 0.003661	 0.003576	 0.000033	 0.000000	 0.000025	0.157497	 0.152266	 0.002597	 0.000000	 0.001378
43	 0.003616	 0.003455	 0.000085	 0.000000	 0.000048	0.161113	 0.155721	 0.002682	 0.000000	 0.001426
44	 0.003579	 0.003483	 0.000043	 0.000000	 0.000026	0.164692	 0.159204	 0.002725	 0.000000	 0.001452
45	 0.004127	 0.003992	 0.000060	 0.000000	 0.000045	0.168819	 0.163196	 0.002785	 0.000000	 0.001497
