Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
1	 0.000589	 0.000333	 0.000114	 0.000000	 0.000068	0.000589	 0.000333	 0.000114	 0.000000	 0.000068
2	 0.005384	 0.005166	 0.000100	 0.000000	 0.000053	0.005973	 0.005499	 0.000214	 0.000000	 0.000121
3	 0.005696	 0.005610	 0.000037	 0.000000	 0.000025	0.011669	 0.011109	 0.000251	 0.000000	 0.000146
4	 0.005318	 0.005196	 0.000060	 0.000000	 0.000031	0.016987	 0.016305	 0.000311	 0.000000	 0.000177
5	 0.005369	 0.005164	 0.000044	 0.000000	 0.000090	0.022356	 0.021469	 0.000355	 0.000000	 0.000267
6	 0.004572	 0.004470	 0.000053	 0.000000	 0.000029	0.026928	 0.025939	 0.000408	 0.000000	 0.000296
7	 0.004763	 0.004703	 0.000022	 0.000000	 0.000020	0.031691	 0.030642	 0.000430	 0.000000	 0.000316
8	 0.005038	 0.004930	 0.000049	 0.000000	 0.000029	0.036729	 0.035572	 0.000479	 0.000000	 0.000345
9	 0.005354	 0.005263	 0.000048	 0.000000	 0.000022	0.042083	 0.040835	 0.000527	 0.000000	 0.000367
10	 0.005484	 0.005326	 0.000079	 0.000000	 0.000038	0.047567	 0.046161	 0.000606	 0.000000	 0.000405
11	 0.005343	 0.005276	 0.000028	 0.000000	 0.000020	0.052910	 0.051437	 0.000634	 0.000000	 0.000425
12	 0.005499	 0.005368	 0.000071	 0.000000	 0.000038	0.058409	 0.056805	 0.000705	 0.000000	 0.000463
13	 0.004512	 0.004439	 0.000023	 0.000000	 0.000031	0.062921	 0.061244	 0.000728	 0.000000	 0.000494
14	 0.004945	 0.004850	 0.000041	 0.000000	 0.000029	0.067866	 0.066094	 0.000769	 0.000000	 0.000523
15	 0.004690	 0.004627	 0.000022	 0.000000	 0.000022	0.072556	 0.070721	 0.000791	 0.000000	 0.000545
16	 0.004518	 0.004416	 0.000050	 0.000000	 0.000032	0.077074	 0.075137	 0.000841	 0.000000	 0.000577
17	 0.005069	 0.004999	 0.000031	 0.000000	 0.000022	0.082143	 0.080136	 0.000872	 0.000000	 0.000599
18	 0.005039	 0.004934	 0.000047	 0.000000	 0.000029	0.087182	 0.085070	 0.000919	 0.000000	 0.000628
19	 0.004932	 0.004871	 0.000021	 0.000000	 0.000022	0.092114	 0.089941	 0.000940	 0.000000	 0.000650
20	 0.004891	 0.004779	 0.000057	 0.000000	 0.000034	0.097005	 0.094720	 0.000997	 0.000000	 0.000684
21	 0.005418	 0.005349	 0.000030	 0.000000	 0.000023	0.102423	 0.100069	 0.001027	 0.000000	 0.000707
22	 0.005235	 0.005134	 0.000047	 0.000000	 0.000032	0.107658	 0.105203	 0.001074	 0.000000	 0.000739
23	 0.004501	 0.004437	 0.000023	 0.000000	 0.000023	0.112159	 0.109640	 0.001097	 0.000000	 0.000762
24	 0.004605	 0.004502	 0.000049	 0.000000	 0.000034	0.116764	 0.114142	 0.001146	 0.000000	 0.000796
25	 0.004882	 0.004814	 0.000026	 0.000000	 0.000022	0.121646	 0.118956	 0.001172	 0.000000	 0.000818
26	 0.005133	 0.005032	 0.000041	 0.000000	 0.000035	0.126779	 0.123988	 0.001213	 0.000000	 0.000853
27	 0.004961	 0.004870	 0.000035	 0.000000	 0.000030	0.131740	 0.128858	 0.001248	 0.000000	 0.000883
28	 0.004979	 0.004884	 0.000037	 0.000000	 0.000035	0.136719	 0.133742	 0.001285	 0.000000	 0.000918
29	 0.004803	 0.004730	 0.000031	 0.000000	 0.000024	0.141522	 0.138472	 0.001316	 0.000000	 0.000942
30	 0.005270	 0.005155	 0.000047	 0.000000	 0.000035	0.146792	 0.143627	 0.001363	 0.000000	 0.000977
31	 0.004403	 0.004334	 0.000023	 0.000000	 0.000024	0.151195	 0.147961	 0.001386	 0.000000	 0.001001
32	 0.004351	 0.004288	 0.000021	 0.000000	 0.000024	0.155546	 0.152249	 0.001407	 0.000000	 0.001025
33	 0.004640	 0.004548	 0.000036	 0.000000	 0.000033	0.160186	 0.156797	 0.001443	 0.000000	 0.001058
34	 0.004259	 0.004197	 0.000022	 0.000000	 0.000024	0.164445	 0.160994	 0.001465	 0.000000	 0.001082
35	 0.005033	 0.004939	 0.000036	 0.000000	 0.000036	0.169478	 0.165933	 0.001501	 0.000000	 0.001118
36	 0.004544	 0.004471	 0.000029	 0.000000	 0.000025	0.174022	 0.170404	 0.001530	 0.000000	 0.001143
37	 0.005736	 0.005626	 0.000046	 0.000000	 0.000037	0.179758	 0.176030	 0.001576	 0.000000	 0.001180
38	 0.004271	 0.004196	 0.000033	 0.000000	 0.000024	0.184029	 0.180226	 0.001609	 0.000000	 0.001204
39	 0.004908	 0.004800	 0.000049	 0.000000	 0.000038	0.188937	 0.185026	 0.001658	 0.000000	 0.001242
40	 0.004973	 0.004909	 0.000021	 0.000000	 0.000025	0.193910	 0.189935	 0.001679	 0.000000	 0.001267
41	 0.004620	 0.004521	 0.000037	 0.000000	 0.000039	0.198530	 0.194456	 0.001716	 0.000000	 0.001306
42	 0.004982	 0.004916	 0.000021	 0.000000	 0.000025	0.203512	 0.199372	 0.001737	 0.000000	 0.001331
43	 0.005693	 0.005570	 0.000047	 0.000000	 0.000046	0.209205	 0.204942	 0.001784	 0.000000	 0.001377
44	 0.004658	 0.004575	 0.000028	 0.000000	 0.000031	0.213863	 0.209517	 0.001812	 0.000000	 0.001408
45	 0.004229	 0.004124	 0.000040	 0.000000	 0.000040	0.218092	 0.213641	 0.001852	 0.000000	 0.001448
46	 0.005505	 0.005428	 0.000022	 0.000000	 0.000026	0.223597	 0.219069	 0.001874	 0.000000	 0.001474
