Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
1	 0.000622	 0.000410	 0.000116	 0.000000	 0.000068	0.000622	 0.000410	 0.000116	 0.000000	 0.000068
2	 0.004256	 0.004013	 0.000131	 0.000000	 0.000053	0.004878	 0.004423	 0.000247	 0.000000	 0.000121
3	 0.003815	 0.003689	 0.000062	 0.000000	 0.000023	0.008693	 0.008112	 0.000309	 0.000000	 0.000144
4	 0.003941	 0.003834	 0.000057	 0.000000	 0.000018	0.012634	 0.011946	 0.000366	 0.000000	 0.000162
5	 0.003672	 0.003419	 0.000145	 0.000000	 0.000058	0.016306	 0.015365	 0.000511	 0.000000	 0.000220
6	 0.004314	 0.004171	 0.000065	 0.000000	 0.000038	0.020620	 0.019536	 0.000576	 0.000000	 0.000258
7	 0.004499	 0.004363	 0.000074	 0.000000	 0.000023	0.025119	 0.023899	 0.000650	 0.000000	 0.000281
8	 0.004578	 0.004368	 0.000068	 0.000000	 0.000090	0.029697	 0.028267	 0.000718	 0.000000	 0.000371
9	 0.004230	 0.003959	 0.000144	 0.000000	 0.000060	0.033927	 0.032226	 0.000862	 0.000000	 0.000431
10	 0.004461	 0.004284	 0.000091	 0.000000	 0.000040	0.038388	 0.036510	 0.000953	 0.000000	 0.000471
11	 0.003939	 0.003683	 0.000140	 0.000000	 0.000064	0.042327	 0.040193	 0.001093	 0.000000	 0.000535
12	 0.004040	 0.003884	 0.000068	 0.000000	 0.000042	0.046367	 0.044077	 0.001161	 0.000000	 0.000577
13	 0.004333	 0.004043	 0.000161	 0.000000	 0.000072	0.050700	 0.048120	 0.001322	 0.000000	 0.000649
14	 0.004515	 0.004368	 0.000063	 0.000000	 0.000036	0.055215	 0.052488	 0.001385	 0.000000	 0.000685
15	 0.004293	 0.004055	 0.000135	 0.000000	 0.000053	0.059508	 0.056543	 0.001520	 0.000000	 0.000738
16	 0.004785	 0.004586	 0.000108	 0.000000	 0.000041	0.064293	 0.061129	 0.001628	 0.000000	 0.000779
17	 0.004476	 0.004320	 0.000076	 0.000000	 0.000043	0.068769	 0.065449	 0.001704	 0.000000	 0.000822
18	 0.003827	 0.003689	 0.000077	 0.000000	 0.000029	0.072596	 0.069138	 0.001781	 0.000000	 0.000851
19	 0.004173	 0.003991	 0.000100	 0.000000	 0.000043	0.076769	 0.073129	 0.001881	 0.000000	 0.000894
20	 0.005491	 0.005333	 0.000081	 0.000000	 0.000034	0.082260	 0.078462	 0.001962	 0.000000	 0.000928
21	 0.004421	 0.004215	 0.000110	 0.000000	 0.000059	0.086681	 0.082677	 0.002072	 0.000000	 0.000987
22	 0.003677	 0.003554	 0.000062	 0.000000	 0.000027	0.090358	 0.086231	 0.002134	 0.000000	 0.001014
23	 0.004024	 0.003839	 0.000099	 0.000000	 0.000044	0.094382	 0.090070	 0.002233	 0.000000	 0.001058
24	 0.004375	 0.004236	 0.000076	 0.000000	 0.000027	0.098757	 0.094306	 0.002309	 0.000000	 0.001085
25	 0.004434	 0.004224	 0.000105	 0.000000	 0.000048	0.103191	 0.098530	 0.002414	 0.000000	 0.001133
26	 0.004816	 0.004665	 0.000084	 0.000000	 0.000031	0.108007	 0.103195	 0.002498	 0.000000	 0.001164
27	 0.003993	 0.003831	 0.000071	 0.000000	 0.000052	0.112000	 0.107026	 0.002569	 0.000000	 0.001216
28	 0.004570	 0.004452	 0.000050	 0.000000	 0.000032	0.116570	 0.111478	 0.002619	 0.000000	 0.001248
29	 0.004195	 0.004055	 0.000062	 0.000000	 0.000043	0.120765	 0.115533	 0.002681	 0.000000	 0.001291
30	 0.004028	 0.003900	 0.000069	 0.000000	 0.000027	0.124793	 0.119433	 0.002750	 0.000000	 0.001318
31	 0.004221	 0.004055	 0.000085	 0.000000	 0.000045	0.129014	 0.123488	 0.002835	 0.000000	 0.001363
32	 0.004108	 0.003997	 0.000044	 0.000000	 0.000029	0.133122	 0.127485	 0.002879	 0.000000	 0.001392
33	 0.003913	 0.003758	 0.000070	 0.000000	 0.000050	0.137035	 0.131243	 0.002949	 0.000000	 0.001442
34	 0.004030	 0.003920	 0.000044	 0.000000	 0.000029	0.141065	 0.135163	 0.002993	 0.000000	 0.001471
35	 0.004352	 0.004194	 0.000070	 0.000000	 0.000052	0.145417	 0.139357	 0.003063	 0.000000	 0.001523
36	 0.003862	 0.003754	 0.000043	 0.000000	 0.000028	0.149279	 0.143111	 0.003106	 0.000000	 0.001551
37	 0.004084	 0.003889	 0.000108	 0.000000	 0.000050	0.153363	 0.147000	 0.003214	 0.000000	 0.001601
38	 0.003567	 0.003438	 0.000062	 0.000000	 0.000029	0.156930	 0.150438	 0.003276	 0.000000	 0.001630
39	 0.003723	 0.003517	 0.000111	 0.000000	 0.000053	0.160653	 0.153955	 0.003387	 0.000000	 0.001683
40	 0.004082	 0.003956	 0.000063	 0.000000	 0.000030	0.164735	 0.157911	 0.003450	 0.000000	 0.001713
41	 0.003557	 0.003365	 0.000105	 0.000000	 0.000051	0.168292	 0.161276	 0.003555	 0.000000	 0.001764
42	 0.003547	 0.003449	 0.000047	 0.000000	 0.000026	0.171839	 0.164725	 0.003602	 0.000000	 0.001790
43	 0.004229	 0.004076	 0.000079	 0.000000	 0.000047	0.176068	 0.168801	 0.003681	 0.000000	 0.001837
44	 0.003395	 0.003299	 0.000046	 0.000000	 0.000024	0.179463	 0.172100	 0.003727	 0.000000	 0.001861
45	 0.003832	 0.003691	 0.000059	 0.000000	 0.000043	0.183295	 0.175791	 0.003786	 0.000000	 0.001904
46	 0.003943	 0.003837	 0.000050	 0.000000	 0.000028	0.187238	 0.179628	 0.003836	 0.000000	 0.001932
47	 0.003900	 0.003751	 0.000074	 0.000000	 0.000048	0.191138	 0.183379	 0.003910	 0.000000	 0.001980
48	 0.003826	 0.003730	 0.000046	 0.000000	 0.000025	0.194964	 0.187109	 0.003956	 0.000000	 0.002005
49	 0.003857	 0.003707	 0.000073	 0.000000	 0.000046	0.198821	 0.190816	 0.004029	 0.000000	 0.002051
50	 0.003968	 0.003861	 0.000054	 0.000000	 0.000027	0.202789	 0.194677	 0.004083	 0.000000	 0.002078
51	 0.003894	 0.003733	 0.000083	 0.000000	 0.000049	0.206683	 0.198410	 0.004166	 0.000000	 0.002127
52	 0.003725	 0.003641	 0.000033	 0.000000	 0.000026	0.210408	 0.202051	 0.004199	 0.000000	 0.002153
53	 0.004038	 0.003904	 0.000059	 0.000000	 0.000047	0.214446	 0.205955	 0.004258	 0.000000	 0.002200
54	 0.003679	 0.003574	 0.000051	 0.000000	 0.000026	0.218125	 0.209529	 0.004309	 0.000000	 0.002226
55	 0.003531	 0.003375	 0.000077	 0.000000	 0.000049	0.221656	 0.212904	 0.004386	 0.000000	 0.002275
56	 0.003896	 0.003813	 0.000032	 0.000000	 0.000026	0.225552	 0.216717	 0.004418	 0.000000	 0.002301
57	 0.003942	 0.003810	 0.000057	 0.000000	 0.000048	0.229494	 0.220527	 0.004475	 0.000000	 0.002349
58	 0.003474	 0.003372	 0.000046	 0.000000	 0.000027	0.232968	 0.223899	 0.004521	 0.000000	 0.002376
59	 0.003290	 0.003141	 0.000073	 0.000000	 0.000046	0.236258	 0.227040	 0.004594	 0.000000	 0.002422
60	 0.003798	 0.003690	 0.000052	 0.000000	 0.000028	0.240056	 0.230730	 0.004646	 0.000000	 0.002450
61	 0.003809	 0.003607	 0.000104	 0.000000	 0.000061	0.243865	 0.234337	 0.004750	 0.000000	 0.002511
62	 0.004370	 0.004277	 0.000034	 0.000000	 0.000029	0.248235	 0.238614	 0.004784	 0.000000	 0.002540
63	 0.003457	 0.003295	 0.000081	 0.000000	 0.000050	0.251692	 0.241909	 0.004865	 0.000000	 0.002590
64	 0.003304	 0.003219	 0.000033	 0.000000	 0.000029	0.254996	 0.245128	 0.004898	 0.000000	 0.002619
65	 0.003643	 0.003504	 0.000057	 0.000000	 0.000050	0.258639	 0.248632	 0.004955	 0.000000	 0.002669
66	 0.003374	 0.003278	 0.000032	 0.000000	 0.000027	0.262013	 0.251910	 0.004987	 0.000000	 0.002696
67	 0.003871	 0.003786	 0.000033	 0.000000	 0.000028	0.265884	 0.255696	 0.005020	 0.000000	 0.002724
68	 0.004000	 0.003861	 0.000057	 0.000000	 0.000052	0.269884	 0.259557	 0.005077	 0.000000	 0.002776
69	 0.004010	 0.003926	 0.000031	 0.000000	 0.000028	0.273894	 0.263483	 0.005108	 0.000000	 0.002804
70	 0.004288	 0.004142	 0.000056	 0.000000	 0.000052	0.278182	 0.267625	 0.005164	 0.000000	 0.002856
71	 0.004150	 0.004063	 0.000032	 0.000000	 0.000028	0.282332	 0.271688	 0.005196	 0.000000	 0.002884
72	 0.004375	 0.004230	 0.000056	 0.000000	 0.000053	0.286707	 0.275918	 0.005252	 0.000000	 0.002937
73	 0.004733	 0.004546	 0.000055	 0.000000	 0.000104	0.291440	 0.280464	 0.005307	 0.000000	 0.003041
74	 0.003668	 0.003488	 0.000082	 0.000000	 0.000070	0.295108	 0.283952	 0.005389	 0.000000	 0.003111
75	 0.003684	 0.003571	 0.000047	 0.000000	 0.000040	0.298792	 0.287523	 0.005436	 0.000000	 0.003151
76	 0.003532	 0.003357	 0.000074	 0.000000	 0.000068	0.302324	 0.290880	 0.005510	 0.000000	 0.003219
77	 0.003702	 0.003595	 0.000048	 0.000000	 0.000033	0.306026	 0.294475	 0.005558	 0.000000	 0.003252
78	 0.004819	 0.004658	 0.000074	 0.000000	 0.000059	0.310845	 0.299133	 0.005632	 0.000000	 0.003311
79	 0.003856	 0.003745	 0.000052	 0.000000	 0.000032	0.314701	 0.302878	 0.005684	 0.000000	 0.003343
80	 0.004128	 0.003950	 0.000076	 0.000000	 0.000059	0.318829	 0.306828	 0.005760	 0.000000	 0.003402
81	 0.003416	 0.003304	 0.000052	 0.000000	 0.000033	0.322245	 0.310132	 0.005812	 0.000000	 0.003435
82	 0.004073	 0.003905	 0.000076	 0.000000	 0.000059	0.326318	 0.314037	 0.005888	 0.000000	 0.003494
83	 0.003607	 0.003520	 0.000033	 0.000000	 0.000029	0.329925	 0.317557	 0.005921	 0.000000	 0.003523
84	 0.003582	 0.003438	 0.000057	 0.000000	 0.000059	0.333507	 0.320995	 0.005978	 0.000000	 0.003582
