Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
1	 0.000598	 0.000296	 0.000108	 0.000000	 0.000105	0.000598	 0.000296	 0.000108	 0.000000	 0.000105
2	 0.005283	 0.005102	 0.000071	 0.000000	 0.000053	0.005881	 0.005398	 0.000179	 0.000000	 0.000158
3	 0.005032	 0.004948	 0.000044	 0.000000	 0.000019	0.010913	 0.010346	 0.000223	 0.000000	 0.000177
4	 0.006748	 0.006572	 0.000112	 0.000000	 0.000036	0.017661	 0.016918	 0.000335	 0.000000	 0.000213
5	 0.006396	 0.006159	 0.000052	 0.000000	 0.000108	0.024057	 0.023077	 0.000387	 0.000000	 0.000321
6	 0.005843	 0.005694	 0.000084	 0.000000	 0.000038	0.029900	 0.028771	 0.000471	 0.000000	 0.000359
7	 0.005972	 0.005886	 0.000033	 0.000000	 0.000025	0.035872	 0.034657	 0.000504	 0.000000	 0.000384
8	 0.007260	 0.007088	 0.000091	 0.000000	 0.000046	0.043132	 0.041745	 0.000595	 0.000000	 0.000430
9	 0.008266	 0.008154	 0.000056	 0.000000	 0.000027	0.051398	 0.049899	 0.000651	 0.000000	 0.000457
10	 0.008347	 0.008168	 0.000098	 0.000000	 0.000042	0.059745	 0.058067	 0.000749	 0.000000	 0.000499
11	 0.007668	 0.007569	 0.000039	 0.000000	 0.000032	0.067413	 0.065636	 0.000788	 0.000000	 0.000531
12	 0.005100	 0.004784	 0.000074	 0.000000	 0.000160	0.072513	 0.070420	 0.000862	 0.000000	 0.000691
13	 0.006161	 0.006057	 0.000053	 0.000000	 0.000028	0.078674	 0.076477	 0.000915	 0.000000	 0.000719
14	 0.005663	 0.005554	 0.000043	 0.000000	 0.000041	0.084337	 0.082031	 0.000958	 0.000000	 0.000760
15	 0.006636	 0.006548	 0.000034	 0.000000	 0.000032	0.090973	 0.088579	 0.000992	 0.000000	 0.000792
16	 0.005424	 0.005285	 0.000067	 0.000000	 0.000045	0.096397	 0.093864	 0.001059	 0.000000	 0.000837
17	 0.005562	 0.005464	 0.000041	 0.000000	 0.000033	0.101959	 0.099328	 0.001100	 0.000000	 0.000870
18	 0.006014	 0.005873	 0.000064	 0.000000	 0.000044	0.107973	 0.105201	 0.001164	 0.000000	 0.000914
19	 0.005846	 0.005768	 0.000025	 0.000000	 0.000030	0.113819	 0.110969	 0.001189	 0.000000	 0.000944
20	 0.005957	 0.005818	 0.000064	 0.000000	 0.000047	0.119776	 0.116787	 0.001253	 0.000000	 0.000991
21	 0.006896	 0.006797	 0.000041	 0.000000	 0.000034	0.126672	 0.123584	 0.001294	 0.000000	 0.001025
22	 0.007279	 0.007132	 0.000068	 0.000000	 0.000050	0.133951	 0.130716	 0.001362	 0.000000	 0.001075
23	 0.006654	 0.006534	 0.000027	 0.000000	 0.000033	0.140605	 0.137250	 0.001389	 0.000000	 0.001108
24	 0.006265	 0.006120	 0.000063	 0.000000	 0.000054	0.146870	 0.143370	 0.001452	 0.000000	 0.001162
25	 0.005637	 0.005544	 0.000037	 0.000000	 0.000034	0.152507	 0.148914	 0.001489	 0.000000	 0.001196
26	 0.006081	 0.005924	 0.000057	 0.000000	 0.000066	0.158588	 0.154838	 0.001546	 0.000000	 0.001262
27	 0.006071	 0.005979	 0.000033	 0.000000	 0.000035	0.164659	 0.160817	 0.001579	 0.000000	 0.001297
28	 0.005219	 0.005102	 0.000041	 0.000000	 0.000050	0.169878	 0.165919	 0.001620	 0.000000	 0.001347
29	 0.006155	 0.006052	 0.000042	 0.000000	 0.000037	0.176033	 0.171971	 0.001662	 0.000000	 0.001384
30	 0.005914	 0.005752	 0.000069	 0.000000	 0.000057	0.181947	 0.177723	 0.001731	 0.000000	 0.001441
31	 0.005473	 0.005383	 0.000028	 0.000000	 0.000038	0.187420	 0.183106	 0.001759	 0.000000	 0.001479
32	 0.005288	 0.005162	 0.000042	 0.000000	 0.000053	0.192708	 0.188268	 0.001801	 0.000000	 0.001532
33	 0.004797	 0.004710	 0.000028	 0.000000	 0.000034	0.197505	 0.192978	 0.001829	 0.000000	 0.001566
34	 0.005648	 0.005520	 0.000044	 0.000000	 0.000056	0.203153	 0.198498	 0.001873	 0.000000	 0.001622
35	 0.006670	 0.006564	 0.000043	 0.000000	 0.000039	0.209823	 0.205062	 0.001916	 0.000000	 0.001661
36	 0.005659	 0.005521	 0.000045	 0.000000	 0.000060	0.215482	 0.210583	 0.001961	 0.000000	 0.001721
37	 0.005942	 0.005838	 0.000040	 0.000000	 0.000039	0.221424	 0.216421	 0.002001	 0.000000	 0.001760
38	 0.005529	 0.005364	 0.000067	 0.000000	 0.000068	0.226953	 0.221785	 0.002068	 0.000000	 0.001828
39	 0.005341	 0.005228	 0.000044	 0.000000	 0.000042	0.232294	 0.227013	 0.002112	 0.000000	 0.001870
40	 0.006631	 0.006482	 0.000062	 0.000000	 0.000059	0.238925	 0.233495	 0.002174	 0.000000	 0.001929
41	 0.006469	 0.006366	 0.000032	 0.000000	 0.000045	0.245394	 0.239861	 0.002206	 0.000000	 0.001974
42	 0.005503	 0.005367	 0.000044	 0.000000	 0.000065	0.250897	 0.245228	 0.002250	 0.000000	 0.002039
43	 0.005596	 0.005505	 0.000029	 0.000000	 0.000040	0.256493	 0.250733	 0.002279	 0.000000	 0.002079
44	 0.004973	 0.004843	 0.000042	 0.000000	 0.000061	0.261466	 0.255576	 0.002321	 0.000000	 0.002140
45	 0.005712	 0.005606	 0.000042	 0.000000	 0.000041	0.267178	 0.261182	 0.002363	 0.000000	 0.002181
46	 0.006225	 0.006058	 0.000066	 0.000000	 0.000070	0.273403	 0.267240	 0.002429	 0.000000	 0.002251
47	 0.007007	 0.006900	 0.000041	 0.000000	 0.000042	0.280410	 0.274140	 0.002470	 0.000000	 0.002293
48	 0.005285	 0.005121	 0.000062	 0.000000	 0.000064	0.285695	 0.279261	 0.002532	 0.000000	 0.002357
49	 0.006144	 0.006026	 0.000045	 0.000000	 0.000041	0.291839	 0.285287	 0.002577	 0.000000	 0.002398
50	 0.005244	 0.005152	 0.000027	 0.000000	 0.000041	0.297083	 0.290439	 0.002604	 0.000000	 0.002439
51	 0.005940	 0.005781	 0.000062	 0.000000	 0.000068	0.303023	 0.296220	 0.002666	 0.000000	 0.002507
52	 0.006048	 0.005932	 0.000041	 0.000000	 0.000045	0.309071	 0.302152	 0.002707	 0.000000	 0.002552
53	 0.004980	 0.004893	 0.000026	 0.000000	 0.000040	0.314051	 0.307045	 0.002733	 0.000000	 0.002592
54	 0.005977	 0.005832	 0.000048	 0.000000	 0.000071	0.320028	 0.312877	 0.002781	 0.000000	 0.002663
55	 0.006733	 0.006639	 0.000027	 0.000000	 0.000043	0.326761	 0.319516	 0.002808	 0.000000	 0.002706
56	 0.005610	 0.005439	 0.000066	 0.000000	 0.000077	0.332371	 0.324955	 0.002874	 0.000000	 0.002783
57	 0.004946	 0.004828	 0.000040	 0.000000	 0.000043	0.337317	 0.329783	 0.002914	 0.000000	 0.002826
58	 0.006037	 0.005879	 0.000061	 0.000000	 0.000068	0.343354	 0.335662	 0.002975	 0.000000	 0.002894
59	 0.005353	 0.005246	 0.000037	 0.000000	 0.000047	0.348707	 0.340908	 0.003012	 0.000000	 0.002941
60	 0.005841	 0.005681	 0.000048	 0.000000	 0.000082	0.354548	 0.346589	 0.003060	 0.000000	 0.003023
61	 0.005476	 0.005362	 0.000041	 0.000000	 0.000047	0.360024	 0.351951	 0.003101	 0.000000	 0.003070
62	 0.006209	 0.006041	 0.000062	 0.000000	 0.000076	0.366233	 0.357992	 0.003163	 0.000000	 0.003146
63	 0.005499	 0.005393	 0.000030	 0.000000	 0.000049	0.371732	 0.363385	 0.003193	 0.000000	 0.003195
64	 0.005766	 0.005619	 0.000043	 0.000000	 0.000075	0.377498	 0.369004	 0.003236	 0.000000	 0.003270
65	 0.006440	 0.006328	 0.000039	 0.000000	 0.000047	0.383938	 0.375332	 0.003275	 0.000000	 0.003317
66	 0.005626	 0.005481	 0.000045	 0.000000	 0.000073	0.389564	 0.380813	 0.003320	 0.000000	 0.003390
67	 0.005203	 0.005100	 0.000028	 0.000000	 0.000051	0.394767	 0.385913	 0.003348	 0.000000	 0.003441
68	 0.005945	 0.005777	 0.000061	 0.000000	 0.000076	0.400712	 0.391690	 0.003409	 0.000000	 0.003517
69	 0.005646	 0.005529	 0.000030	 0.000000	 0.000052	0.406358	 0.397219	 0.003439	 0.000000	 0.003569
70	 0.005771	 0.005661	 0.000031	 0.000000	 0.000053	0.412129	 0.402880	 0.003470	 0.000000	 0.003622
71	 0.005621	 0.005471	 0.000043	 0.000000	 0.000080	0.417750	 0.408351	 0.003513	 0.000000	 0.003702
72	 0.005610	 0.005497	 0.000042	 0.000000	 0.000045	0.423360	 0.413848	 0.003555	 0.000000	 0.003747
73	 0.005193	 0.005031	 0.000048	 0.000000	 0.000086	0.428553	 0.418879	 0.003603	 0.000000	 0.003833
74	 0.007099	 0.006985	 0.000040	 0.000000	 0.000048	0.435652	 0.425864	 0.003643	 0.000000	 0.003881
75	 0.006109	 0.005917	 0.000068	 0.000000	 0.000096	0.441761	 0.431781	 0.003711	 0.000000	 0.003977
76	 0.005586	 0.005487	 0.000026	 0.000000	 0.000049	0.447347	 0.437268	 0.003737	 0.000000	 0.004026
77	 0.006724	 0.006575	 0.000043	 0.000000	 0.000079	0.454071	 0.443843	 0.003780	 0.000000	 0.004105
78	 0.005791	 0.005685	 0.000029	 0.000000	 0.000051	0.459862	 0.449528	 0.003809	 0.000000	 0.004156
79	 0.005883	 0.005684	 0.000073	 0.000000	 0.000097	0.465745	 0.455212	 0.003882	 0.000000	 0.004253
80	 0.006074	 0.005972	 0.000027	 0.000000	 0.000052	0.471819	 0.461184	 0.003909	 0.000000	 0.004305
