Iter 	incumb_est 	candid_est 	error
1 	-0.000000 	-2.525000 	-3157492675.033765
2 	0.306250 	0.071795 	0.765568
3 	0.216667 	0.216667 	-0.000000
4 	0.378125 	-0.200000 	1.528926
5 	0.302500 	0.165493 	0.452915
6 	0.527083 	0.483638 	0.082426
7 	0.578571 	0.578571 	0.000000
8 	0.557812 	0.240625 	0.568627
9 	0.495833 	0.393525 	0.206335
10 	0.457800 	0.441276 	0.036094
11 	0.397543 	0.384507 	0.032792
12 	0.371992 	0.357167 	0.039855
13 	0.406415 	0.361042 	0.111641
14 	0.477339 	0.423571 	0.112640
15 	0.453559 	0.426888 	0.058803
16 	0.458041 	0.440595 	0.038087
17 	0.407376 	0.407111 	0.000651
18 	0.426366 	0.409906 	0.038605
19 	0.396681 	0.384268 	0.031291
20 	0.406934 	0.392679 	0.035032
21 	0.369736 	0.369009 	0.001967
22 	0.419602 	0.390219 	0.070027
23 	0.435082 	0.390456 	0.102569
24 	0.477034 	0.462590 	0.030280
25 	0.454209 	0.443400 	0.023797
26 	0.512035 	0.487262 	0.048382
27 	0.522937 	0.493121 	0.057017
28 	0.536679 	0.520189 	0.030726
29 	0.504513 	0.500191 	0.008566
30 	0.529002 	0.521861 	0.013498
31 	0.552856 	0.513658 	0.070902
32 	0.593466 	0.579911 	0.022842
33 	0.589393 	0.570081 	0.032767
34 	0.634171 	0.616100 	0.028494
35 	0.606585 	0.606182 	0.000666
36 	0.604510 	0.599271 	0.008666
37 	0.608836 	0.586342 	0.036945
38 	0.592315 	0.589967 	0.003964
39 	0.584789 	0.579605 	0.008865
40 	0.584263 	0.572769 	0.019672
41 	0.573108 	0.564698 	0.014673
42 	0.579359 	0.569628 	0.016796
43 	0.587083 	0.570651 	0.027990
44 	0.621492 	0.600065 	0.034476
45 	0.602038 	0.601095 	0.001568
46 	0.638222 	0.614697 	0.036860
47 	0.617859 	0.614973 	0.004671
48 	0.607911 	0.607865 	0.000077
49 	0.604643 	0.601821 	0.004666
50 	0.586550 	0.586045 	0.000860
51 	0.586618 	0.586618 	0.000000
52 	0.583990 	0.581777 	0.003789
53 	0.576085 	0.568718 	0.012788
54 	0.579028 	0.578932 	0.000166
55 	0.580682 	0.560635 	0.034523
56 	0.579554 	0.579418 	0.000234
57 	0.592193 	0.578209 	0.023613
58 	0.580259 	0.579803 	0.000785
59 	0.591610 	0.578698 	0.021826
60 	0.605083 	0.605028 	0.000092
61 	0.591311 	0.584573 	0.011396
62 	0.607339 	0.606778 	0.000924
63 	0.595556 	0.593214 	0.003932
64 	0.604766 	0.602969 	0.002971
65 	0.590846 	0.589358 	0.002519
66 	0.587500 	0.587188 	0.000531
67 	0.574254 	0.573860 	0.000685
68 	0.576544 	0.576544 	-0.000000
69 	0.584130 	0.583672 	0.000785
70 	0.571500 	0.568071 	0.005999
71 	0.582465 	0.580411 	0.003527
72 	0.572500 	0.570050 	0.004279
73 	0.572671 	0.572600 	0.000124
74 	0.590608 	0.575202 	0.026085
75 	0.580667 	0.580493 	0.000299
76 	0.573026 	0.570014 	0.005257
77 	0.565130 	0.564058 	0.001896
78 	0.559359 	0.556299 	0.005470
79 	0.570633 	0.561297 	0.016360
80 	0.559750 	0.556016 	0.006671
81 	0.570741 	0.570197 	0.000952
82 	0.570488 	0.563373 	0.012471
83 	0.575663 	0.574114 	0.002691
84 	0.572024 	0.565861 	0.010773
85 	0.580912 	0.579819 	0.001881
86 	0.570669 	0.570147 	0.000915
87 	0.576178 	0.576178 	0.000000
88 	0.584972 	0.582620 	0.004020
89 	0.575028 	0.574507 	0.000906
90 	0.588639 	0.588639 	-0.000000
91 	0.589863 	0.589846 	0.000028
92 	0.597500 	0.597099 	0.000671
93 	0.588042 	0.587311 	0.001243
94 	0.588055 	0.587686 	0.000626
95 	0.589618 	0.582292 	0.012424
96 	0.585482 	0.584550 	0.001593
97 	0.581468 	0.577311 	0.007149
98 	0.582085 	0.581865 	0.000378
99 	0.576990 	0.574709 	0.003954
100 	0.577235 	0.576742 	0.000855
101 	0.568727 	0.568299 	0.000753
102 	0.563781 	0.563456 	0.000576
103 	0.556820 	0.556053 	0.001378
104 	0.552428 	0.550400 	0.003671
105 	0.545214 	0.544704 	0.000935
106 	0.549033 	0.545284 	0.006829
107 	0.544369 	0.542618 	0.003217
108 	0.536551 	0.536317 	0.000436
109 	0.545436 	0.545436 	0.000000
110 	0.550477 	0.544356 	0.011120
111 	0.542815 	0.540682 	0.003930
112 	0.549576 	0.549120 	0.000830
113 	0.553562 	0.546567 	0.012636
114 	0.551206 	0.549252 	0.003544
115 	0.554783 	0.546716 	0.014539
116 	0.553039 	0.551790 	0.002257
117 	0.562521 	0.552472 	0.017866
118 	0.566970 	0.565219 	0.003090
119 	0.559685 	0.559322 	0.000649
120 	0.569313 	0.569313 	-0.000000
121 	0.573698 	0.572405 	0.002255
122 	0.579652 	0.579350 	0.000521
123 	0.579817 	0.574812 	0.008632
124 	0.577964 	0.577709 	0.000441
125 	0.584540 	0.578085 	0.011043
126 	0.580893 	0.580549 	0.000592
127 	0.589311 	0.582587 	0.011411
128 	0.588613 	0.588554 	0.000101
129 	0.593353 	0.587200 	0.010370
130 	0.590096 	0.589989 	0.000182
131 	0.586279 	0.584014 	0.003863
132 	0.594337 	0.594161 	0.000296
133 	0.597011 	0.592022 	0.008358
134 	0.594030 	0.593781 	0.000419
135 	0.592222 	0.588925 	0.005567
136 	0.595221 	0.595166 	0.000092
137 	0.596350 	0.591860 	0.007529
138 	0.603261 	0.603261 	0.000000
139 	0.604317 	0.599449 	0.008055
140 	0.602500 	0.602458 	0.000070
141 	0.606675 	0.606582 	0.000153
142 	0.605919 	0.605902 	0.000028
143 	0.605097 	0.605044 	0.000088
144 	0.609436 	0.609328 	0.000177
145 	0.612502 	0.610230 	0.003709
146 	0.608232 	0.608180 	0.000086
147 	0.604957 	0.604855 	0.000169
148 	0.611070 	0.608320 	0.004500
149 	0.613742 	0.613518 	0.000364
150 	0.609026 	0.608080 	0.001553
151 	0.608665 	0.608516 	0.000245
152 	0.612597 	0.610028 	0.004195
153 	0.615211 	0.614946 	0.000431
154 	0.611906 	0.610071 	0.003000
155 	0.607988 	0.607801 	0.000308
156 	0.609260 	0.607518 	0.002858
157 	0.604803 	0.604674 	0.000213
158 	0.606395 	0.604748 	0.002715
159 	0.603268 	0.603194 	0.000124
160 	0.601413 	0.599813 	0.002660
161 	0.603655 	0.603515 	0.000233
162 	0.607375 	0.606226 	0.001893
163 	0.608941 	0.608727 	0.000351
164 	0.605571 	0.604763 	0.001334
165 	0.608946 	0.608657 	0.000476
166 	0.611641 	0.611089 	0.000902
167 	0.615539 	0.615175 	0.000590
168 	0.618758 	0.618394 	0.000587
169 	0.617833 	0.617401 	0.000699
170 	0.613317 	0.612957 	0.000587
171 	0.615961 	0.615631 	0.000535
172 	0.613563 	0.613200 	0.000591
173 	0.616174 	0.615790 	0.000624
174 	0.611688 	0.611407 	0.000459
175 	0.614852 	0.614543 	0.000502
176 	0.613236 	0.612897 	0.000554
177 	0.613814 	0.613567 	0.000402
178 	0.616002 	0.615774 	0.000371
179 	0.613426 	0.613234 	0.000313
180 	0.609186 	0.608856 	0.000541
181 	0.605335 	0.605253 	0.000135
182 	0.606698 	0.606373 	0.000535
183 	0.610024 	0.609917 	0.000176
184 	0.616510 	0.616281 	0.000371
185 	0.613515 	0.613432 	0.000136
186 	0.612924 	0.612704 	0.000358
187 	0.615878 	0.615773 	0.000170
188 	0.612603 	0.612386 	0.000354
189 	0.614734 	0.614656 	0.000127
190 	0.619675 	0.619523 	0.000245
191 	0.617764 	0.617705 	0.000096
192 	0.621953 	0.621883 	0.000113
193 	0.626934 	0.626803 	0.000208
194 	0.625679 	0.625594 	0.000136
195 	0.627769 	0.627680 	0.000141
196 	0.630349 	0.630250 	0.000158
197 	0.626226 	0.626140 	0.000138
198 	0.623485 	0.623405 	0.000129
199 	0.621235 	0.621150 	0.000137
200 	0.623046 	0.622983 	0.000101
201 	0.622599 	0.622542 	0.000093
202 	0.625871 	0.625798 	0.000116
203 	0.625661 	0.625623 	0.000060
204 	0.624473 	0.624392 	0.000131
205 	0.622735 	0.622698 	0.000059
206 	0.623516 	0.623449 	0.000107
207 	0.627427 	0.627404 	0.000037
208 	0.633226 	0.633152 	0.000116
209 	0.631312 	0.631298 	0.000021
210 	0.632512 	0.632433 	0.000125
211 	0.634648 	0.634641 	0.000011
212 	0.636765 	0.636681 	0.000132
213 	0.634601 	0.634593 	0.000012
214 	0.639268 	0.639199 	0.000108
215 	0.637519 	0.637511 	0.000013
216 	0.634399 	0.634355 	0.000068
217 	0.631628 	0.631619 	0.000014
218 	0.629343 	0.629296 	0.000075
219 	0.634383 	0.634379 	0.000008
220 	0.630993 	0.630956 	0.000059
221 	0.631908 	0.631902 	0.000009
222 	0.628987 	0.628957 	0.000047
223 	0.627212 	0.627206 	0.000010
224 	0.630811 	0.630779 	0.000051
225 	0.629267 	0.629263 	0.000006
226 	0.632825 	0.632791 	0.000054
227 	0.629434 	0.629431 	0.000006
228 	0.627007 	0.626986 	0.000034
229 	0.627689 	0.627685 	0.000007
230 	0.629671 	0.629648 	0.000037
231 	0.627716 	0.627712 	0.000007
232 	0.632482 	0.632464 	0.000030
233 	0.636348 	0.636346 	0.000004
234 	0.633836 	0.633820 	0.000025
235 	0.632322 	0.632318 	0.000008
236 	0.634658 	0.634645 	0.000020
237 	0.635918 	0.635915 	0.000005
238 	0.634605 	0.634594 	0.000016
239 	0.637109 	0.637106 	0.000005
240 	0.635011 	0.634999 	0.000018
241 	0.634173 	0.634172 	0.000003
242 	0.632518 	0.632505 	0.000019
243 	0.631697 	0.631697 	0.000001
244 	0.634778 	0.634766 	0.000020
245 	0.635792 	0.635792 	0.000000
246 	0.638425 	0.638412 	0.000021
247 	0.638202 	0.638202 	0.000000
248 	0.639997 	0.639983 	0.000022
249 	0.637781 	0.637781 	0.000000
250 	0.636554 	0.636544 	0.000015
251 	0.634867 	0.634867 	0.000001
252 	0.633076 	0.633068 	0.000012
253 	0.634855 	0.634855 	0.000000
254 	0.640361 	0.640353 	0.000013
255 	0.641314 	0.641314 	0.000000
256 	0.641283 	0.641275 	0.000013
257 	0.641446 	0.641446 	0.000000
