Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
1	 0.000538	 0.000331	 0.000118	 0.000000	 0.000063	0.000538	 0.000331	 0.000118	 0.000000	 0.000063
2	 0.003571	 0.003348	 0.000088	 0.000000	 0.000094	0.004109	 0.003679	 0.000206	 0.000000	 0.000157
3	 0.003146	 0.003058	 0.000039	 0.000000	 0.000016	0.007255	 0.006737	 0.000245	 0.000000	 0.000173
4	 0.003604	 0.003490	 0.000066	 0.000000	 0.000020	0.010859	 0.010227	 0.000311	 0.000000	 0.000193
5	 0.003263	 0.003088	 0.000087	 0.000000	 0.000049	0.014122	 0.013315	 0.000398	 0.000000	 0.000242
6	 0.003848	 0.003674	 0.000070	 0.000000	 0.000058	0.017970	 0.016989	 0.000468	 0.000000	 0.000300
7	 0.003393	 0.003182	 0.000116	 0.000000	 0.000041	0.021363	 0.020171	 0.000584	 0.000000	 0.000341
8	 0.004030	 0.003858	 0.000095	 0.000000	 0.000035	0.025393	 0.024029	 0.000679	 0.000000	 0.000376
9	 0.004004	 0.003682	 0.000190	 0.000000	 0.000073	0.029397	 0.027711	 0.000869	 0.000000	 0.000449
10	 0.003390	 0.003235	 0.000070	 0.000000	 0.000036	0.032787	 0.030946	 0.000939	 0.000000	 0.000485
11	 0.003706	 0.003475	 0.000131	 0.000000	 0.000052	0.036493	 0.034421	 0.001070	 0.000000	 0.000537
12	 0.003633	 0.003496	 0.000062	 0.000000	 0.000029	0.040126	 0.037917	 0.001132	 0.000000	 0.000566
13	 0.003389	 0.003147	 0.000136	 0.000000	 0.000056	0.043515	 0.041064	 0.001268	 0.000000	 0.000622
14	 0.003688	 0.003508	 0.000076	 0.000000	 0.000042	0.047203	 0.044572	 0.001344	 0.000000	 0.000664
15	 0.003760	 0.003552	 0.000117	 0.000000	 0.000047	0.050963	 0.048124	 0.001461	 0.000000	 0.000711
16	 0.003694	 0.003593	 0.000044	 0.000000	 0.000026	0.054657	 0.051717	 0.001505	 0.000000	 0.000737
17	 0.003326	 0.003170	 0.000089	 0.000000	 0.000036	0.057983	 0.054887	 0.001594	 0.000000	 0.000773
18	 0.003865	 0.003753	 0.000051	 0.000000	 0.000034	0.061848	 0.058640	 0.001645	 0.000000	 0.000807
19	 0.003563	 0.003421	 0.000063	 0.000000	 0.000048	0.065411	 0.062061	 0.001708	 0.000000	 0.000855
20	 0.003919	 0.003780	 0.000077	 0.000000	 0.000026	0.069330	 0.065841	 0.001785	 0.000000	 0.000881
21	 0.003779	 0.003609	 0.000082	 0.000000	 0.000048	0.073109	 0.069450	 0.001867	 0.000000	 0.000929
22	 0.003637	 0.003491	 0.000060	 0.000000	 0.000035	0.076746	 0.072941	 0.001927	 0.000000	 0.000964
23	 0.004150	 0.003985	 0.000098	 0.000000	 0.000039	0.080896	 0.076926	 0.002025	 0.000000	 0.001003
24	 0.003805	 0.003707	 0.000050	 0.000000	 0.000021	0.084701	 0.080633	 0.002075	 0.000000	 0.001024
25	 0.003576	 0.003425	 0.000077	 0.000000	 0.000039	0.088277	 0.084058	 0.002152	 0.000000	 0.001063
26	 0.003711	 0.003596	 0.000060	 0.000000	 0.000025	0.091988	 0.087654	 0.002212	 0.000000	 0.001088
27	 0.003677	 0.003526	 0.000077	 0.000000	 0.000040	0.095665	 0.091180	 0.002289	 0.000000	 0.001128
28	 0.003647	 0.003549	 0.000041	 0.000000	 0.000027	0.099312	 0.094729	 0.002330	 0.000000	 0.001155
29	 0.003750	 0.003586	 0.000094	 0.000000	 0.000043	0.103062	 0.098315	 0.002424	 0.000000	 0.001198
30	 0.003907	 0.003815	 0.000043	 0.000000	 0.000022	0.106969	 0.102130	 0.002467	 0.000000	 0.001220
31	 0.003441	 0.003287	 0.000082	 0.000000	 0.000043	0.110410	 0.105417	 0.002549	 0.000000	 0.001263
