Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
1	 0.000617	 0.000312	 0.000106	 0.000000	 0.000107	0.000617	 0.000312	 0.000106	 0.000000	 0.000107
2	 0.006474	 0.006235	 0.000068	 0.000000	 0.000054	0.007091	 0.006547	 0.000174	 0.000000	 0.000161
3	 0.004995	 0.004905	 0.000046	 0.000000	 0.000023	0.012086	 0.011452	 0.000220	 0.000000	 0.000184
4	 0.005195	 0.005061	 0.000071	 0.000000	 0.000033	0.017281	 0.016513	 0.000291	 0.000000	 0.000217
5	 0.005566	 0.005383	 0.000061	 0.000000	 0.000064	0.022847	 0.021896	 0.000352	 0.000000	 0.000281
6	 0.005346	 0.005239	 0.000054	 0.000000	 0.000031	0.028193	 0.027135	 0.000406	 0.000000	 0.000312
7	 0.005815	 0.005721	 0.000037	 0.000000	 0.000030	0.034008	 0.032856	 0.000443	 0.000000	 0.000342
8	 0.006003	 0.005878	 0.000065	 0.000000	 0.000035	0.040011	 0.038734	 0.000508	 0.000000	 0.000377
9	 0.006381	 0.006249	 0.000083	 0.000000	 0.000026	0.046392	 0.044983	 0.000591	 0.000000	 0.000403
10	 0.006157	 0.006015	 0.000069	 0.000000	 0.000038	0.052549	 0.050998	 0.000660	 0.000000	 0.000441
11	 0.005821	 0.005747	 0.000023	 0.000000	 0.000024	0.058370	 0.056745	 0.000683	 0.000000	 0.000465
12	 0.005069	 0.004992	 0.000035	 0.000000	 0.000024	0.063439	 0.061737	 0.000718	 0.000000	 0.000489
13	 0.004897	 0.004787	 0.000054	 0.000000	 0.000033	0.068336	 0.066524	 0.000772	 0.000000	 0.000522
14	 0.005157	 0.005094	 0.000022	 0.000000	 0.000023	0.073493	 0.071618	 0.000794	 0.000000	 0.000545
15	 0.004920	 0.004823	 0.000038	 0.000000	 0.000036	0.078413	 0.076441	 0.000832	 0.000000	 0.000581
16	 0.004591	 0.004518	 0.000031	 0.000000	 0.000024	0.083004	 0.080959	 0.000863	 0.000000	 0.000605
17	 0.004833	 0.004724	 0.000051	 0.000000	 0.000037	0.087837	 0.085683	 0.000914	 0.000000	 0.000642
18	 0.005325	 0.005255	 0.000030	 0.000000	 0.000021	0.093162	 0.090938	 0.000944	 0.000000	 0.000663
19	 0.004548	 0.004438	 0.000047	 0.000000	 0.000040	0.097710	 0.095376	 0.000991	 0.000000	 0.000703
20	 0.004810	 0.004721	 0.000031	 0.000000	 0.000025	0.102520	 0.100097	 0.001022	 0.000000	 0.000728
21	 0.004435	 0.004369	 0.000023	 0.000000	 0.000024	0.106955	 0.104466	 0.001045	 0.000000	 0.000752
22	 0.004183	 0.004085	 0.000039	 0.000000	 0.000039	0.111138	 0.108551	 0.001084	 0.000000	 0.000791
23	 0.004670	 0.004606	 0.000020	 0.000000	 0.000026	0.115808	 0.113157	 0.001104	 0.000000	 0.000817
24	 0.004640	 0.004523	 0.000053	 0.000000	 0.000041	0.120448	 0.117680	 0.001157	 0.000000	 0.000858
25	 0.004272	 0.004201	 0.000029	 0.000000	 0.000026	0.124720	 0.121881	 0.001186	 0.000000	 0.000884
26	 0.004852	 0.004749	 0.000039	 0.000000	 0.000043	0.129572	 0.126630	 0.001225	 0.000000	 0.000927
27	 0.004903	 0.004828	 0.000020	 0.000000	 0.000026	0.134475	 0.131458	 0.001245	 0.000000	 0.000953
28	 0.005013	 0.004928	 0.000032	 0.000000	 0.000034	0.139488	 0.136386	 0.001277	 0.000000	 0.000987
29	 0.004389	 0.004261	 0.000058	 0.000000	 0.000047	0.143877	 0.140647	 0.001335	 0.000000	 0.001034
30	 0.004577	 0.004498	 0.000030	 0.000000	 0.000029	0.148454	 0.145145	 0.001365	 0.000000	 0.001063
31	 0.004634	 0.004527	 0.000038	 0.000000	 0.000048	0.153088	 0.149672	 0.001403	 0.000000	 0.001111
32	 0.004666	 0.004603	 0.000020	 0.000000	 0.000028	0.157754	 0.154275	 0.001423	 0.000000	 0.001139
33	 0.005477	 0.005380	 0.000033	 0.000000	 0.000042	0.163231	 0.159655	 0.001456	 0.000000	 0.001181
34	 0.004510	 0.004432	 0.000030	 0.000000	 0.000029	0.167741	 0.164087	 0.001486	 0.000000	 0.001210
35	 0.004366	 0.004260	 0.000035	 0.000000	 0.000047	0.172107	 0.168347	 0.001521	 0.000000	 0.001257
36	 0.004502	 0.004422	 0.000032	 0.000000	 0.000029	0.176609	 0.172769	 0.001553	 0.000000	 0.001286
37	 0.005245	 0.005121	 0.000046	 0.000000	 0.000051	0.181854	 0.177890	 0.001599	 0.000000	 0.001337
38	 0.004916	 0.004839	 0.000030	 0.000000	 0.000030	0.186770	 0.182729	 0.001629	 0.000000	 0.001367
39	 0.004634	 0.004513	 0.000047	 0.000000	 0.000052	0.191404	 0.187242	 0.001676	 0.000000	 0.001419
40	 0.004575	 0.004498	 0.000030	 0.000000	 0.000029	0.195979	 0.191740	 0.001706	 0.000000	 0.001448
41	 0.004407	 0.004281	 0.000051	 0.000000	 0.000053	0.200386	 0.196021	 0.001757	 0.000000	 0.001501
42	 0.005494	 0.005422	 0.000020	 0.000000	 0.000032	0.205880	 0.201443	 0.001777	 0.000000	 0.001533
43	 0.005492	 0.005357	 0.000043	 0.000000	 0.000062	0.211372	 0.206800	 0.001820	 0.000000	 0.001595
44	 0.005057	 0.004961	 0.000026	 0.000000	 0.000038	0.216429	 0.211761	 0.001846	 0.000000	 0.001633
45	 0.004381	 0.004308	 0.000022	 0.000000	 0.000033	0.220810	 0.216069	 0.001868	 0.000000	 0.001666
46	 0.004617	 0.004503	 0.000036	 0.000000	 0.000055	0.225427	 0.220572	 0.001904	 0.000000	 0.001721
47	 0.006359	 0.006261	 0.000043	 0.000000	 0.000033	0.231786	 0.226833	 0.001947	 0.000000	 0.001754
48	 0.005904	 0.005726	 0.000074	 0.000000	 0.000072	0.237690	 0.232559	 0.002021	 0.000000	 0.001826
