Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
1	 0.000939	 0.000669	 0.000185	 0.000000	 0.000045	0.000939	 0.000669	 0.000185	 0.000000	 0.000045
2	 0.003469	 0.003285	 0.000096	 0.000000	 0.000044	0.004408	 0.003954	 0.000281	 0.000000	 0.000089
3	 0.003008	 0.002922	 0.000039	 0.000000	 0.000016	0.007416	 0.006876	 0.000320	 0.000000	 0.000105
4	 0.003659	 0.003568	 0.000050	 0.000000	 0.000016	0.011075	 0.010444	 0.000370	 0.000000	 0.000121
5	 0.003548	 0.003387	 0.000092	 0.000000	 0.000037	0.014623	 0.013831	 0.000462	 0.000000	 0.000158
6	 0.003727	 0.003614	 0.000045	 0.000000	 0.000035	0.018350	 0.017445	 0.000507	 0.000000	 0.000193
7	 0.003456	 0.003344	 0.000060	 0.000000	 0.000020	0.021806	 0.020789	 0.000567	 0.000000	 0.000213
8	 0.003454	 0.003346	 0.000046	 0.000000	 0.000030	0.025260	 0.024135	 0.000613	 0.000000	 0.000243
9	 0.004182	 0.004039	 0.000078	 0.000000	 0.000037	0.029442	 0.028174	 0.000691	 0.000000	 0.000280
10	 0.003691	 0.003611	 0.000033	 0.000000	 0.000020	0.033133	 0.031785	 0.000724	 0.000000	 0.000300
11	 0.003430	 0.003306	 0.000058	 0.000000	 0.000034	0.036563	 0.035091	 0.000782	 0.000000	 0.000334
12	 0.003724	 0.003645	 0.000034	 0.000000	 0.000021	0.040287	 0.038736	 0.000816	 0.000000	 0.000355
13	 0.004247	 0.004099	 0.000081	 0.000000	 0.000037	0.044534	 0.042835	 0.000897	 0.000000	 0.000392
14	 0.003578	 0.003500	 0.000032	 0.000000	 0.000021	0.048112	 0.046335	 0.000929	 0.000000	 0.000413
15	 0.003925	 0.003721	 0.000102	 0.000000	 0.000044	0.052037	 0.050056	 0.001031	 0.000000	 0.000457
16	 0.004131	 0.003935	 0.000104	 0.000000	 0.000043	0.056168	 0.053991	 0.001135	 0.000000	 0.000500
17	 0.003702	 0.003546	 0.000081	 0.000000	 0.000043	0.059870	 0.057537	 0.001216	 0.000000	 0.000543
18	 0.003647	 0.003535	 0.000056	 0.000000	 0.000024	0.063517	 0.061072	 0.001272	 0.000000	 0.000567
19	 0.003502	 0.003352	 0.000066	 0.000000	 0.000042	0.067019	 0.064424	 0.001338	 0.000000	 0.000609
20	 0.003979	 0.003872	 0.000055	 0.000000	 0.000023	0.070998	 0.068296	 0.001393	 0.000000	 0.000632
21	 0.003817	 0.003655	 0.000082	 0.000000	 0.000041	0.074815	 0.071951	 0.001475	 0.000000	 0.000673
22	 0.004545	 0.004436	 0.000050	 0.000000	 0.000026	0.079360	 0.076387	 0.001525	 0.000000	 0.000699
23	 0.004305	 0.004089	 0.000112	 0.000000	 0.000048	0.083665	 0.080476	 0.001637	 0.000000	 0.000747
24	 0.004604	 0.004392	 0.000112	 0.000000	 0.000043	0.088269	 0.084868	 0.001749	 0.000000	 0.000790
25	 0.005331	 0.005048	 0.000155	 0.000000	 0.000067	0.093600	 0.089916	 0.001904	 0.000000	 0.000857
26	 0.004011	 0.003817	 0.000108	 0.000000	 0.000035	0.097611	 0.093733	 0.002012	 0.000000	 0.000892
27	 0.004625	 0.004369	 0.000121	 0.000000	 0.000075	0.102236	 0.098102	 0.002133	 0.000000	 0.000967
28	 0.004128	 0.003982	 0.000059	 0.000000	 0.000041	0.106364	 0.102084	 0.002192	 0.000000	 0.001008
29	 0.004416	 0.004221	 0.000086	 0.000000	 0.000057	0.110780	 0.106305	 0.002278	 0.000000	 0.001065
30	 0.004084	 0.003855	 0.000085	 0.000000	 0.000108	0.114864	 0.110160	 0.002363	 0.000000	 0.001173
31	 0.003615	 0.003400	 0.000107	 0.000000	 0.000069	0.118479	 0.113560	 0.002470	 0.000000	 0.001242
32	 0.003805	 0.003701	 0.000040	 0.000000	 0.000032	0.122284	 0.117261	 0.002510	 0.000000	 0.001274
33	 0.004193	 0.003986	 0.000114	 0.000000	 0.000054	0.126477	 0.121247	 0.002624	 0.000000	 0.001328
34	 0.003184	 0.003086	 0.000041	 0.000000	 0.000027	0.129661	 0.124333	 0.002665	 0.000000	 0.001355
35	 0.003871	 0.003734	 0.000061	 0.000000	 0.000044	0.133532	 0.128067	 0.002726	 0.000000	 0.001399
36	 0.003557	 0.003468	 0.000037	 0.000000	 0.000027	0.137089	 0.131535	 0.002763	 0.000000	 0.001426
37	 0.003545	 0.003395	 0.000058	 0.000000	 0.000046	0.140634	 0.134930	 0.002821	 0.000000	 0.001472
38	 0.003402	 0.003225	 0.000071	 0.000000	 0.000052	0.144036	 0.138155	 0.002892	 0.000000	 0.001524
39	 0.004056	 0.003840	 0.000120	 0.000000	 0.000059	0.148092	 0.141995	 0.003012	 0.000000	 0.001583
40	 0.003659	 0.003555	 0.000049	 0.000000	 0.000026	0.151751	 0.145550	 0.003061	 0.000000	 0.001609
41	 0.003511	 0.003322	 0.000101	 0.000000	 0.000051	0.155262	 0.148872	 0.003162	 0.000000	 0.001660
42	 0.003341	 0.003220	 0.000047	 0.000000	 0.000035	0.158603	 0.152092	 0.003209	 0.000000	 0.001695
43	 0.003647	 0.003414	 0.000128	 0.000000	 0.000061	0.162250	 0.155506	 0.003337	 0.000000	 0.001756
44	 0.003835	 0.003737	 0.000043	 0.000000	 0.000027	0.166085	 0.159243	 0.003380	 0.000000	 0.001783
45	 0.004711	 0.004552	 0.000080	 0.000000	 0.000051	0.170796	 0.163795	 0.003460	 0.000000	 0.001834
46	 0.003753	 0.003655	 0.000043	 0.000000	 0.000027	0.174549	 0.167450	 0.003503	 0.000000	 0.001861
47	 0.003911	 0.003744	 0.000077	 0.000000	 0.000048	0.178460	 0.171194	 0.003580	 0.000000	 0.001909
