Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
1	 0.000625	 0.000456	 0.000117	 0.000000	 0.000028	0.000625	 0.000456	 0.000117	 0.000000	 0.000028
2	 0.003793	 0.003588	 0.000101	 0.000000	 0.000052	0.004418	 0.004044	 0.000218	 0.000000	 0.000080
3	 0.003180	 0.003058	 0.000058	 0.000000	 0.000023	0.007598	 0.007102	 0.000276	 0.000000	 0.000103
4	 0.003666	 0.003547	 0.000072	 0.000000	 0.000018	0.011264	 0.010649	 0.000348	 0.000000	 0.000121
5	 0.003566	 0.003412	 0.000081	 0.000000	 0.000035	0.014830	 0.014061	 0.000429	 0.000000	 0.000156
6	 0.003815	 0.003686	 0.000051	 0.000000	 0.000039	0.018645	 0.017747	 0.000480	 0.000000	 0.000195
7	 0.003774	 0.003646	 0.000070	 0.000000	 0.000023	0.022419	 0.021393	 0.000550	 0.000000	 0.000218
8	 0.003506	 0.003391	 0.000052	 0.000000	 0.000032	0.025925	 0.024784	 0.000602	 0.000000	 0.000250
9	 0.004086	 0.003923	 0.000086	 0.000000	 0.000040	0.030011	 0.028707	 0.000688	 0.000000	 0.000290
10	 0.004423	 0.004294	 0.000050	 0.000000	 0.000041	0.034434	 0.033001	 0.000738	 0.000000	 0.000331
11	 0.003509	 0.003303	 0.000113	 0.000000	 0.000055	0.037943	 0.036304	 0.000851	 0.000000	 0.000386
12	 0.003701	 0.003553	 0.000053	 0.000000	 0.000042	0.041644	 0.039857	 0.000904	 0.000000	 0.000428
13	 0.003693	 0.003507	 0.000103	 0.000000	 0.000043	0.045337	 0.043364	 0.001007	 0.000000	 0.000471
14	 0.003723	 0.003590	 0.000063	 0.000000	 0.000037	0.049060	 0.046954	 0.001070	 0.000000	 0.000508
15	 0.003975	 0.003787	 0.000090	 0.000000	 0.000052	0.053035	 0.050741	 0.001160	 0.000000	 0.000560
16	 0.004240	 0.004095	 0.000074	 0.000000	 0.000034	0.057275	 0.054836	 0.001234	 0.000000	 0.000594
17	 0.004116	 0.003956	 0.000075	 0.000000	 0.000043	0.061391	 0.058792	 0.001309	 0.000000	 0.000637
18	 0.004307	 0.004193	 0.000060	 0.000000	 0.000023	0.065698	 0.062985	 0.001369	 0.000000	 0.000660
19	 0.004328	 0.004149	 0.000088	 0.000000	 0.000052	0.070026	 0.067134	 0.001457	 0.000000	 0.000712
20	 0.004330	 0.004225	 0.000050	 0.000000	 0.000023	0.074356	 0.071359	 0.001507	 0.000000	 0.000735
21	 0.003896	 0.003715	 0.000089	 0.000000	 0.000054	0.078252	 0.075074	 0.001596	 0.000000	 0.000789
22	 0.004619	 0.004495	 0.000063	 0.000000	 0.000029	0.082871	 0.079569	 0.001659	 0.000000	 0.000818
23	 0.004466	 0.004297	 0.000085	 0.000000	 0.000045	0.087337	 0.083866	 0.001744	 0.000000	 0.000863
24	 0.004259	 0.004141	 0.000062	 0.000000	 0.000020	0.091596	 0.088007	 0.001806	 0.000000	 0.000883
25	 0.004758	 0.004521	 0.000131	 0.000000	 0.000059	0.096354	 0.092528	 0.001937	 0.000000	 0.000942
26	 0.004393	 0.004262	 0.000061	 0.000000	 0.000035	0.100747	 0.096790	 0.001998	 0.000000	 0.000977
27	 0.004513	 0.004362	 0.000073	 0.000000	 0.000043	0.105260	 0.101152	 0.002071	 0.000000	 0.001020
28	 0.004288	 0.004175	 0.000046	 0.000000	 0.000033	0.109548	 0.105327	 0.002117	 0.000000	 0.001053
29	 0.004155	 0.003980	 0.000083	 0.000000	 0.000052	0.113703	 0.109307	 0.002200	 0.000000	 0.001105
30	 0.003915	 0.003808	 0.000053	 0.000000	 0.000024	0.117618	 0.113115	 0.002253	 0.000000	 0.001129
31	 0.003985	 0.003770	 0.000100	 0.000000	 0.000060	0.121603	 0.116885	 0.002353	 0.000000	 0.001189
32	 0.003762	 0.003656	 0.000041	 0.000000	 0.000032	0.125365	 0.120541	 0.002394	 0.000000	 0.001221
33	 0.004049	 0.003839	 0.000108	 0.000000	 0.000061	0.129414	 0.124380	 0.002502	 0.000000	 0.001282
34	 0.004244	 0.004116	 0.000060	 0.000000	 0.000034	0.133658	 0.128496	 0.002562	 0.000000	 0.001316
35	 0.004484	 0.004340	 0.000065	 0.000000	 0.000044	0.138142	 0.132836	 0.002627	 0.000000	 0.001360
36	 0.003863	 0.003772	 0.000035	 0.000000	 0.000026	0.142005	 0.136608	 0.002662	 0.000000	 0.001386
37	 0.004267	 0.004071	 0.000109	 0.000000	 0.000050	0.146272	 0.140679	 0.002771	 0.000000	 0.001436
38	 0.004064	 0.003965	 0.000039	 0.000000	 0.000026	0.150336	 0.144644	 0.002810	 0.000000	 0.001462
39	 0.004202	 0.003990	 0.000116	 0.000000	 0.000054	0.154538	 0.148634	 0.002926	 0.000000	 0.001516
40	 0.004607	 0.004464	 0.000068	 0.000000	 0.000039	0.159145	 0.153098	 0.002994	 0.000000	 0.001555
41	 0.004420	 0.004221	 0.000108	 0.000000	 0.000053	0.163565	 0.157319	 0.003102	 0.000000	 0.001608
42	 0.004356	 0.004242	 0.000045	 0.000000	 0.000031	0.167921	 0.161561	 0.003147	 0.000000	 0.001639
43	 0.004211	 0.004002	 0.000112	 0.000000	 0.000053	0.172132	 0.165563	 0.003259	 0.000000	 0.001692
44	 0.004059	 0.003932	 0.000060	 0.000000	 0.000031	0.176191	 0.169495	 0.003319	 0.000000	 0.001723
45	 0.004040	 0.003838	 0.000107	 0.000000	 0.000053	0.180231	 0.173333	 0.003426	 0.000000	 0.001776
46	 0.003914	 0.003762	 0.000076	 0.000000	 0.000037	0.184145	 0.177095	 0.003502	 0.000000	 0.001813
47	 0.004428	 0.004254	 0.000089	 0.000000	 0.000053	0.188573	 0.181349	 0.003591	 0.000000	 0.001866
48	 0.003834	 0.003733	 0.000048	 0.000000	 0.000027	0.192407	 0.185082	 0.003639	 0.000000	 0.001893
49	 0.003928	 0.003768	 0.000073	 0.000000	 0.000048	0.196335	 0.188850	 0.003712	 0.000000	 0.001941
50	 0.003544	 0.003419	 0.000057	 0.000000	 0.000039	0.199879	 0.192269	 0.003769	 0.000000	 0.001980
51	 0.003765	 0.003588	 0.000085	 0.000000	 0.000061	0.203644	 0.195857	 0.003854	 0.000000	 0.002041
52	 0.003508	 0.003393	 0.000048	 0.000000	 0.000027	0.207152	 0.199250	 0.003902	 0.000000	 0.002068
53	 0.003803	 0.003592	 0.000106	 0.000000	 0.000058	0.210955	 0.202842	 0.004008	 0.000000	 0.002126
54	 0.004564	 0.004390	 0.000081	 0.000000	 0.000050	0.215519	 0.207232	 0.004089	 0.000000	 0.002176
55	 0.004012	 0.003838	 0.000084	 0.000000	 0.000059	0.219531	 0.211070	 0.004173	 0.000000	 0.002235
56	 0.003793	 0.003705	 0.000034	 0.000000	 0.000027	0.223324	 0.214775	 0.004207	 0.000000	 0.002262
57	 0.004513	 0.004359	 0.000073	 0.000000	 0.000052	0.227837	 0.219134	 0.004280	 0.000000	 0.002314
58	 0.004265	 0.004175	 0.000034	 0.000000	 0.000028	0.232102	 0.223309	 0.004314	 0.000000	 0.002342
59	 0.004255	 0.004100	 0.000077	 0.000000	 0.000047	0.236357	 0.227409	 0.004391	 0.000000	 0.002389
60	 0.003414	 0.003310	 0.000052	 0.000000	 0.000027	0.239771	 0.230719	 0.004443	 0.000000	 0.002416
61	 0.003955	 0.003792	 0.000080	 0.000000	 0.000050	0.243726	 0.234511	 0.004523	 0.000000	 0.002466
62	 0.003599	 0.003506	 0.000032	 0.000000	 0.000036	0.247325	 0.238017	 0.004555	 0.000000	 0.002502
63	 0.003777	 0.003608	 0.000080	 0.000000	 0.000063	0.251102	 0.241625	 0.004635	 0.000000	 0.002565
