Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
1	 0.000713	 0.000352	 0.000132	 0.000000	 0.000110	0.000713	 0.000352	 0.000132	 0.000000	 0.000110
2	 0.006465	 0.006196	 0.000163	 0.000000	 0.000046	0.007178	 0.006548	 0.000295	 0.000000	 0.000156
3	 0.005706	 0.005609	 0.000050	 0.000000	 0.000022	0.012884	 0.012157	 0.000345	 0.000000	 0.000178
4	 0.006413	 0.006263	 0.000074	 0.000000	 0.000038	0.019297	 0.018420	 0.000419	 0.000000	 0.000216
5	 0.006814	 0.006566	 0.000063	 0.000000	 0.000111	0.026111	 0.024986	 0.000482	 0.000000	 0.000327
6	 0.006796	 0.006643	 0.000083	 0.000000	 0.000038	0.032907	 0.031629	 0.000565	 0.000000	 0.000365
7	 0.006656	 0.006569	 0.000032	 0.000000	 0.000029	0.039563	 0.038198	 0.000597	 0.000000	 0.000394
8	 0.006827	 0.006675	 0.000079	 0.000000	 0.000040	0.046390	 0.044873	 0.000676	 0.000000	 0.000434
9	 0.004731	 0.004630	 0.000048	 0.000000	 0.000028	0.051121	 0.049503	 0.000724	 0.000000	 0.000462
10	 0.006059	 0.005916	 0.000076	 0.000000	 0.000033	0.057180	 0.055419	 0.000800	 0.000000	 0.000495
11	 0.005062	 0.004977	 0.000031	 0.000000	 0.000024	0.062242	 0.060396	 0.000831	 0.000000	 0.000519
12	 0.006318	 0.006209	 0.000053	 0.000000	 0.000030	0.068560	 0.066605	 0.000884	 0.000000	 0.000549
13	 0.006125	 0.005914	 0.000144	 0.000000	 0.000038	0.074685	 0.072519	 0.001028	 0.000000	 0.000587
14	 0.005574	 0.005473	 0.000049	 0.000000	 0.000026	0.080259	 0.077992	 0.001077	 0.000000	 0.000613
15	 0.005252	 0.005147	 0.000043	 0.000000	 0.000037	0.085511	 0.083139	 0.001120	 0.000000	 0.000650
16	 0.005615	 0.005529	 0.000039	 0.000000	 0.000026	0.091126	 0.088668	 0.001159	 0.000000	 0.000676
17	 0.005731	 0.005626	 0.000049	 0.000000	 0.000032	0.096857	 0.094294	 0.001208	 0.000000	 0.000708
18	 0.005219	 0.005141	 0.000038	 0.000000	 0.000020	0.102076	 0.099435	 0.001246	 0.000000	 0.000728
19	 0.005655	 0.005493	 0.000072	 0.000000	 0.000053	0.107731	 0.104928	 0.001318	 0.000000	 0.000781
