1.250466	310
1.150524	274
0.957952	259
2.412639	525
1.495219	354
1.461420	363
1.004043	259
0.994506	259
0.997485	258
1.277072	330
1.082006	280
1.269750	312
0.979031	259
0.992577	259
1.231479	297
0.992793	259
1.357925	331
1.239716	310
1.016826	261
1.205372	270
1.281209	316
1.047381	259
1.009124	259
1.089723	279
0.975331	258
0.990555	259
1.190748	295
1.616096	380
1.684674	393
1.008732	259
0.425990	13038
0.433441	13039
Total Time for Compromise Solve: 0.008305
