Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
1	 0.000708	 0.000463	 0.000131	 0.000000	 0.000084	0.000708	 0.000463	 0.000131	 0.000000	 0.000084
2	 0.003719	 0.003512	 0.000093	 0.000000	 0.000070	0.004427	 0.003975	 0.000224	 0.000000	 0.000154
3	 0.003565	 0.003468	 0.000046	 0.000000	 0.000016	0.007992	 0.007443	 0.000270	 0.000000	 0.000170
4	 0.004144	 0.004051	 0.000054	 0.000000	 0.000016	0.012136	 0.011494	 0.000324	 0.000000	 0.000186
5	 0.003377	 0.003227	 0.000082	 0.000000	 0.000034	0.015513	 0.014721	 0.000406	 0.000000	 0.000220
6	 0.003404	 0.003273	 0.000052	 0.000000	 0.000039	0.018917	 0.017994	 0.000458	 0.000000	 0.000259
7	 0.003626	 0.003504	 0.000070	 0.000000	 0.000022	0.022543	 0.021498	 0.000528	 0.000000	 0.000281
8	 0.004002	 0.003755	 0.000140	 0.000000	 0.000055	0.026545	 0.025253	 0.000668	 0.000000	 0.000336
9	 0.003945	 0.003817	 0.000068	 0.000000	 0.000025	0.030490	 0.029070	 0.000736	 0.000000	 0.000361
10	 0.004074	 0.003763	 0.000137	 0.000000	 0.000131	0.034564	 0.032833	 0.000873	 0.000000	 0.000492
11	 0.003999	 0.003879	 0.000060	 0.000000	 0.000024	0.038563	 0.036712	 0.000933	 0.000000	 0.000516
12	 0.004464	 0.004294	 0.000080	 0.000000	 0.000043	0.043027	 0.041006	 0.001013	 0.000000	 0.000559
13	 0.003804	 0.003674	 0.000069	 0.000000	 0.000026	0.046831	 0.044680	 0.001082	 0.000000	 0.000585
14	 0.003835	 0.003683	 0.000077	 0.000000	 0.000041	0.050666	 0.048363	 0.001159	 0.000000	 0.000626
15	 0.004247	 0.004124	 0.000063	 0.000000	 0.000024	0.054913	 0.052487	 0.001222	 0.000000	 0.000650
16	 0.005072	 0.004799	 0.000152	 0.000000	 0.000069	0.059985	 0.057286	 0.001374	 0.000000	 0.000719
17	 0.004462	 0.004344	 0.000055	 0.000000	 0.000034	0.064447	 0.061630	 0.001429	 0.000000	 0.000753
18	 0.004262	 0.004073	 0.000090	 0.000000	 0.000056	0.068709	 0.065703	 0.001519	 0.000000	 0.000809
19	 0.004425	 0.004319	 0.000050	 0.000000	 0.000025	0.073134	 0.070022	 0.001569	 0.000000	 0.000834
20	 0.005245	 0.005070	 0.000091	 0.000000	 0.000048	0.078379	 0.075092	 0.001660	 0.000000	 0.000882
21	 0.004121	 0.004014	 0.000054	 0.000000	 0.000022	0.082500	 0.079106	 0.001714	 0.000000	 0.000904
22	 0.004488	 0.004315	 0.000096	 0.000000	 0.000043	0.086988	 0.083421	 0.001810	 0.000000	 0.000947
23	 0.004026	 0.003928	 0.000046	 0.000000	 0.000024	0.091014	 0.087349	 0.001856	 0.000000	 0.000971
24	 0.004201	 0.004033	 0.000092	 0.000000	 0.000046	0.095215	 0.091382	 0.001948	 0.000000	 0.001017
