Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
1	 0.000634	 0.000464	 0.000118	 0.000000	 0.000028	0.000634	 0.000464	 0.000118	 0.000000	 0.000028
2	 0.003651	 0.003493	 0.000085	 0.000000	 0.000032	0.004285	 0.003957	 0.000203	 0.000000	 0.000060
3	 0.003286	 0.003202	 0.000039	 0.000000	 0.000015	0.007571	 0.007159	 0.000242	 0.000000	 0.000075
4	 0.003682	 0.003578	 0.000058	 0.000000	 0.000018	0.011253	 0.010737	 0.000300	 0.000000	 0.000093
5	 0.003086	 0.002944	 0.000076	 0.000000	 0.000033	0.014339	 0.013681	 0.000376	 0.000000	 0.000126
6	 0.003465	 0.003368	 0.000040	 0.000000	 0.000021	0.017804	 0.017049	 0.000416	 0.000000	 0.000147
7	 0.003446	 0.003340	 0.000060	 0.000000	 0.000021	0.021250	 0.020389	 0.000476	 0.000000	 0.000168
8	 0.003392	 0.003248	 0.000080	 0.000000	 0.000032	0.024642	 0.023637	 0.000556	 0.000000	 0.000200
9	 0.003584	 0.003479	 0.000049	 0.000000	 0.000030	0.028226	 0.027116	 0.000605	 0.000000	 0.000230
10	 0.003972	 0.003802	 0.000081	 0.000000	 0.000062	0.032198	 0.030918	 0.000686	 0.000000	 0.000292
11	 0.003643	 0.003554	 0.000045	 0.000000	 0.000019	0.035841	 0.034472	 0.000731	 0.000000	 0.000311
12	 0.003688	 0.003543	 0.000077	 0.000000	 0.000036	0.039529	 0.038015	 0.000808	 0.000000	 0.000347
13	 0.003699	 0.003611	 0.000043	 0.000000	 0.000021	0.043228	 0.041626	 0.000851	 0.000000	 0.000368
14	 0.003536	 0.003408	 0.000063	 0.000000	 0.000035	0.046764	 0.045034	 0.000914	 0.000000	 0.000403
15	 0.003408	 0.003315	 0.000047	 0.000000	 0.000022	0.050172	 0.048349	 0.000961	 0.000000	 0.000425
16	 0.003862	 0.003719	 0.000076	 0.000000	 0.000037	0.054034	 0.052068	 0.001037	 0.000000	 0.000462
17	 0.003403	 0.003314	 0.000041	 0.000000	 0.000020	0.057437	 0.055382	 0.001078	 0.000000	 0.000482
18	 0.003809	 0.003670	 0.000072	 0.000000	 0.000038	0.061246	 0.059052	 0.001150	 0.000000	 0.000520
19	 0.003965	 0.003887	 0.000033	 0.000000	 0.000022	0.065211	 0.062939	 0.001183	 0.000000	 0.000542
20	 0.003470	 0.003348	 0.000057	 0.000000	 0.000037	0.068681	 0.066287	 0.001240	 0.000000	 0.000579
21	 0.003468	 0.003379	 0.000032	 0.000000	 0.000030	0.072149	 0.069666	 0.001272	 0.000000	 0.000609
22	 0.003976	 0.003842	 0.000059	 0.000000	 0.000048	0.076125	 0.073508	 0.001331	 0.000000	 0.000657
23	 0.003819	 0.003724	 0.000047	 0.000000	 0.000021	0.079944	 0.077232	 0.001378	 0.000000	 0.000678
24	 0.004077	 0.003936	 0.000073	 0.000000	 0.000036	0.084021	 0.081168	 0.001451	 0.000000	 0.000714
25	 0.004001	 0.003907	 0.000036	 0.000000	 0.000025	0.088022	 0.085075	 0.001487	 0.000000	 0.000739
26	 0.003878	 0.003694	 0.000100	 0.000000	 0.000043	0.091900	 0.088769	 0.001587	 0.000000	 0.000782
27	 0.004324	 0.004240	 0.000034	 0.000000	 0.000022	0.096224	 0.093009	 0.001621	 0.000000	 0.000804
28	 0.004082	 0.003936	 0.000077	 0.000000	 0.000039	0.100306	 0.096945	 0.001698	 0.000000	 0.000843
29	 0.003986	 0.003902	 0.000034	 0.000000	 0.000022	0.104292	 0.100847	 0.001732	 0.000000	 0.000865
30	 0.003528	 0.003446	 0.000031	 0.000000	 0.000023	0.107820	 0.104293	 0.001763	 0.000000	 0.000888
31	 0.003336	 0.003193	 0.000074	 0.000000	 0.000041	0.111156	 0.107486	 0.001837	 0.000000	 0.000929
