1.330735	310
1.139709	274
1.063661	259
2.559082	525
1.548085	354
1.549916	363
1.093124	259
1.063546	259
1.097852	258
1.407587	330
1.156697	280
1.366465	312
1.054628	259
1.071489	259
1.325236	297
1.085089	259
1.408676	331
1.352408	310
0.953151	261
1.117934	270
1.382364	316
0.980636	259
1.042244	259
1.136114	279
1.094661	258
1.007221	259
1.270095	295
1.697642	380
1.843224	393
1.150338	259
0.588319	13038
0.528635	13039
Total Time for Compromise Solve: 0.009848
