Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
1	 0.001236	 0.000892	 0.000230	 0.000000	 0.000058	0.001236	 0.000892	 0.000230	 0.000000	 0.000058
2	 0.003767	 0.003553	 0.000111	 0.000000	 0.000042	0.005003	 0.004445	 0.000341	 0.000000	 0.000100
3	 0.003776	 0.003679	 0.000045	 0.000000	 0.000017	0.008779	 0.008124	 0.000386	 0.000000	 0.000117
4	 0.003534	 0.003431	 0.000054	 0.000000	 0.000016	0.012313	 0.011555	 0.000440	 0.000000	 0.000133
5	 0.003136	 0.002875	 0.000151	 0.000000	 0.000055	0.015449	 0.014430	 0.000591	 0.000000	 0.000188
6	 0.003912	 0.003805	 0.000042	 0.000000	 0.000021	0.019361	 0.018235	 0.000633	 0.000000	 0.000209
7	 0.003444	 0.003302	 0.000078	 0.000000	 0.000026	0.022805	 0.021537	 0.000711	 0.000000	 0.000235
8	 0.003543	 0.003226	 0.000182	 0.000000	 0.000078	0.026348	 0.024763	 0.000893	 0.000000	 0.000313
9	 0.003234	 0.003085	 0.000074	 0.000000	 0.000041	0.029582	 0.027848	 0.000967	 0.000000	 0.000354
10	 0.003806	 0.003568	 0.000110	 0.000000	 0.000080	0.033388	 0.031416	 0.001077	 0.000000	 0.000434
11	 0.004144	 0.003943	 0.000111	 0.000000	 0.000048	0.037532	 0.035359	 0.001188	 0.000000	 0.000482
12	 0.003768	 0.003610	 0.000081	 0.000000	 0.000040	0.041300	 0.038969	 0.001269	 0.000000	 0.000522
13	 0.003408	 0.003260	 0.000079	 0.000000	 0.000030	0.044708	 0.042229	 0.001348	 0.000000	 0.000552
14	 0.004032	 0.003772	 0.000123	 0.000000	 0.000076	0.048740	 0.046001	 0.001471	 0.000000	 0.000628
15	 0.003422	 0.003267	 0.000075	 0.000000	 0.000038	0.052162	 0.049268	 0.001546	 0.000000	 0.000666
16	 0.003867	 0.003662	 0.000109	 0.000000	 0.000047	0.056029	 0.052930	 0.001655	 0.000000	 0.000713
17	 0.003572	 0.003425	 0.000077	 0.000000	 0.000029	0.059601	 0.056355	 0.001732	 0.000000	 0.000742
18	 0.003922	 0.003741	 0.000101	 0.000000	 0.000044	0.063523	 0.060096	 0.001833	 0.000000	 0.000786
19	 0.003566	 0.003453	 0.000051	 0.000000	 0.000035	0.067089	 0.063549	 0.001884	 0.000000	 0.000821
20	 0.003362	 0.003140	 0.000106	 0.000000	 0.000078	0.070451	 0.066689	 0.001990	 0.000000	 0.000899
21	 0.003404	 0.003311	 0.000043	 0.000000	 0.000021	0.073855	 0.070000	 0.002033	 0.000000	 0.000920
22	 0.003635	 0.003506	 0.000066	 0.000000	 0.000037	0.077490	 0.073506	 0.002099	 0.000000	 0.000957
23	 0.003468	 0.003358	 0.000052	 0.000000	 0.000032	0.080958	 0.076864	 0.002151	 0.000000	 0.000989
24	 0.003867	 0.003720	 0.000075	 0.000000	 0.000045	0.084825	 0.080584	 0.002226	 0.000000	 0.001034
25	 0.004318	 0.004213	 0.000048	 0.000000	 0.000032	0.089143	 0.084797	 0.002274	 0.000000	 0.001066
26	 0.003841	 0.003689	 0.000075	 0.000000	 0.000048	0.092984	 0.088486	 0.002349	 0.000000	 0.001114
27	 0.003865	 0.003787	 0.000033	 0.000000	 0.000021	0.096849	 0.092273	 0.002382	 0.000000	 0.001135
28	 0.003863	 0.003718	 0.000075	 0.000000	 0.000038	0.100712	 0.095991	 0.002457	 0.000000	 0.001173
29	 0.003486	 0.003396	 0.000046	 0.000000	 0.000022	0.104198	 0.099387	 0.002503	 0.000000	 0.001195
30	 0.003947	 0.003799	 0.000079	 0.000000	 0.000041	0.108145	 0.103186	 0.002582	 0.000000	 0.001236
31	 0.003739	 0.003650	 0.000041	 0.000000	 0.000021	0.111884	 0.106836	 0.002623	 0.000000	 0.001257
32	 0.004237	 0.004103	 0.000058	 0.000000	 0.000040	0.116121	 0.110939	 0.002681	 0.000000	 0.001297
33	 0.003180	 0.003075	 0.000048	 0.000000	 0.000033	0.119301	 0.114014	 0.002729	 0.000000	 0.001330
34	 0.004438	 0.004299	 0.000063	 0.000000	 0.000051	0.123739	 0.118313	 0.002792	 0.000000	 0.001381
35	 0.003295	 0.003192	 0.000048	 0.000000	 0.000023	0.127034	 0.121505	 0.002840	 0.000000	 0.001404
36	 0.003642	 0.003550	 0.000044	 0.000000	 0.000024	0.130676	 0.125055	 0.002884	 0.000000	 0.001428
37	 0.003666	 0.003530	 0.000060	 0.000000	 0.000041	0.134342	 0.128585	 0.002944	 0.000000	 0.001469
38	 0.003784	 0.003687	 0.000047	 0.000000	 0.000024	0.138126	 0.132272	 0.002991	 0.000000	 0.001493
39	 0.003445	 0.003302	 0.000073	 0.000000	 0.000043	0.141571	 0.135574	 0.003064	 0.000000	 0.001536
40	 0.003912	 0.003816	 0.000046	 0.000000	 0.000024	0.145483	 0.139390	 0.003110	 0.000000	 0.001560
41	 0.003750	 0.003599	 0.000078	 0.000000	 0.000044	0.149233	 0.142989	 0.003188	 0.000000	 0.001604
42	 0.003477	 0.003394	 0.000032	 0.000000	 0.000024	0.152710	 0.146383	 0.003220	 0.000000	 0.001628
43	 0.003579	 0.003434	 0.000075	 0.000000	 0.000043	0.156289	 0.149817	 0.003295	 0.000000	 0.001671
44	 0.004080	 0.003986	 0.000045	 0.000000	 0.000024	0.160369	 0.153803	 0.003340	 0.000000	 0.001695
45	 0.003700	 0.003552	 0.000075	 0.000000	 0.000044	0.164069	 0.157355	 0.003415	 0.000000	 0.001739
46	 0.003737	 0.003641	 0.000047	 0.000000	 0.000025	0.167806	 0.160996	 0.003462	 0.000000	 0.001764
