Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
1	 0.000931	 0.000555	 0.000206	 0.000000	 0.000134	0.000931	 0.000555	 0.000206	 0.000000	 0.000134
2	 0.003211	 0.003043	 0.000090	 0.000000	 0.000034	0.004142	 0.003598	 0.000296	 0.000000	 0.000168
3	 0.003742	 0.003656	 0.000040	 0.000000	 0.000015	0.007884	 0.007254	 0.000336	 0.000000	 0.000183
4	 0.003581	 0.003476	 0.000051	 0.000000	 0.000015	0.011465	 0.010730	 0.000387	 0.000000	 0.000198
5	 0.003529	 0.003312	 0.000113	 0.000000	 0.000062	0.014994	 0.014042	 0.000500	 0.000000	 0.000260
6	 0.003904	 0.003767	 0.000047	 0.000000	 0.000035	0.018898	 0.017809	 0.000547	 0.000000	 0.000295
7	 0.003352	 0.003053	 0.000166	 0.000000	 0.000055	0.022250	 0.020862	 0.000713	 0.000000	 0.000350
8	 0.004035	 0.003924	 0.000049	 0.000000	 0.000024	0.026285	 0.024786	 0.000762	 0.000000	 0.000374
9	 0.003712	 0.003502	 0.000111	 0.000000	 0.000041	0.029997	 0.028288	 0.000873	 0.000000	 0.000415
10	 0.003720	 0.003487	 0.000090	 0.000000	 0.000091	0.033717	 0.031775	 0.000963	 0.000000	 0.000506
11	 0.004499	 0.004307	 0.000108	 0.000000	 0.000042	0.038216	 0.036082	 0.001071	 0.000000	 0.000548
12	 0.003739	 0.003627	 0.000048	 0.000000	 0.000028	0.041955	 0.039709	 0.001119	 0.000000	 0.000576
13	 0.005294	 0.005098	 0.000111	 0.000000	 0.000043	0.047249	 0.044807	 0.001230	 0.000000	 0.000619
14	 0.004528	 0.004410	 0.000049	 0.000000	 0.000027	0.051777	 0.049217	 0.001279	 0.000000	 0.000646
15	 0.004596	 0.004328	 0.000149	 0.000000	 0.000067	0.056373	 0.053545	 0.001428	 0.000000	 0.000713
16	 0.004553	 0.004425	 0.000054	 0.000000	 0.000030	0.060926	 0.057970	 0.001482	 0.000000	 0.000743
17	 0.004521	 0.004317	 0.000120	 0.000000	 0.000042	0.065447	 0.062287	 0.001602	 0.000000	 0.000785
18	 0.004697	 0.004577	 0.000054	 0.000000	 0.000036	0.070144	 0.066864	 0.001656	 0.000000	 0.000821
